YEAR,ST_CASE,PERSONS,HOUR,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1979,10707,3,23,0.0,0,1968.0,1.0,1.0
1979,10708,6,24,0.0,0,1969.0,0.0,0.0
1979,10708,6,24,0.0,0,1975.0,1.0,0.0
1979,10708,6,24,0.0,0,1973.0,0.0,0.0
1979,10709,5,24,0.0,0,1971.0,0.0,0.0
1979,10709,5,24,0.0,0,1974.0,1.0,0.0
1979,10710,3,1,0.0,0,1971.0,1.0,0.0
1979,10710,3,1,0.0,0,1959.0,0.0,0.0
1979,10711,1,4,0.0,0,1970.0,1.0,0.0
1979,10711,1,4,0.0,0,1976.0,0.0,0.0
1979,10712,5,5,0.0,0,1963.0,1.0,1.0
1979,10713,3,2,0.0,0,1977.0,0.0,0.0
1979,10713,3,2,0.0,0,1972.0,2.0,0.0
1979,10714,2,5,0.0,0,1976.0,0.0,0.0
1979,10715,1,15,0.0,0,1972.0,1.0,0.0
1979,10716,3,17,0.0,0,1968.0,1.0,0.0
1979,10717,4,18,0.0,0,1955.0,1.0,0.0
1979,10718,1,21,0.0,0,1973.0,1.0,0.0
1979,10718,1,21,0.0,0,1979.0,1.0,0.0
1979,10719,4,23,0.0,0,1976.0,1.0,0.0
1979,10719,4,23,0.0,0,1976.0,0.0,0.0
1979,10720,3,1,0.0,0,1976.0,1.0,0.0
1979,10720,3,1,0.0,0,1978.0,0.0,0.0
1979,10721,1,3,0.0,0,1973.0,0.0,0.0
1979,10721,1,3,0.0,0,1953.0,1.0,0.0
1979,10722,3,8,0.0,0,1963.0,1.0,0.0
1979,10722,3,8,0.0,0,1979.0,0.0,0.0
1979,10723,4,16,0.0,0,1978.0,1.0,0.0
1979,10724,3,23,0.0,0,1969.0,2.0,0.0
1979,10725,2,3,0.0,0,1965.0,1.0,1.0
1979,10725,2,3,0.0,0,1967.0,4.0,0.0
1979,10726,3,9,0.0,0,1973.0,0.0,0.0
1979,10727,5,12,0.0,0,1974.0,0.0,0.0
1979,10727,5,12,0.0,0,1976.0,1.0,0.0
1979,10728,9,23,0.0,0,1970.0,0.0,0.0
1979,10729,4,4,0.0,0,1968.0,1.0,0.0
1979,10730,2,4,0.0,0,1979.0,1.0,0.0
1979,10730,2,4,0.0,0,1977.0,0.0,0.0
1979,10730,2,4,0.0,0,1979.0,0.0,0.0
1979,10731,2,5,0.0,0,1969.0,1.0,1.0
1979,10732,2,8,0.0,0,1979.0,0.0,0.0
1979,10732,2,8,0.0,0,1976.0,1.0,0.0
1979,10733,3,12,0.0,0,1971.0,1.0,1.0
1979,10734,1,18,0.0,0,1972.0,1.0,0.0
1979,10735,3,18,0.0,0,1979.0,0.0,0.0
1979,10735,3,18,0.0,0,1979.0,1.0,0.0
1979,10736,2,20,0.0,0,1972.0,1.0,1.0
1979,10736,2,20,0.0,0,1979.0,1.0,0.0
1979,10737,7,23,0.0,0,1973.0,1.0,0.0
1979,10738,5,7,0.0,0,1971.0,1.0,0.0
1979,10739,3,9,0.0,0,1971.0,0.0,0.0
1979,10739,3,9,0.0,0,1965.0,1.0,0.0
1979,10740,3,10,0.0,0,1967.0,1.0,1.0
1979,10741,2,13,0.0,0,1968.0,0.0,0.0
1979,10742,2,19,0.0,0,1976.0,0.0,0.0
1979,10742,2,19,0.0,0,1979.0,1.0,0.0
1979,10743,2,19,0.0,0,1970.0,1.0,1.0
1979,10743,2,19,0.0,0,1973.0,1.0,0.0
1979,10744,1,21,0.0,0,1968.0,0.0,0.0
1979,10744,1,21,0.0,0,1974.0,1.0,0.0
1979,10745,4,22,0.0,0,1977.0,2.0,0.0
1979,10746,3,22,0.0,0,1968.0,1.0,1.0
1979,10746,3,22,0.0,0,1973.0,0.0,0.0
1979,10747,1,1,0.0,0,1974.0,0.0,0.0
1979,10747,1,1,0.0,0,1971.0,1.0,0.0
1979,10748,2,5,0.0,0,1977.0,0.0,1.0
1979,10748,2,5,0.0,0,1973.0,0.0,0.0
1979,10748,2,5,0.0,0,1977.0,1.0,0.0
1979,10749,3,13,0.0,0,1972.0,1.0,1.0
1979,10750,3,18,0.0,0,1979.0,1.0,0.0
1979,10750,3,18,0.0,0,1979.0,0.0,0.0
1979,10751,3,18,0.0,0,1970.0,0.0,0.0
1979,10752,5,19,0.0,0,1973.0,1.0,1.0
1979,10753,3,21,0.0,0,1969.0,1.0,0.0
1979,10754,1,2,0.0,0,1972.0,2.0,0.0
1979,10755,2,2,0.0,0,1978.0,1.0,1.0
1979,10756,2,11,0.0,0,1972.0,1.0,1.0
1979,10757,3,11,0.0,0,1972.0,1.0,0.0
1979,10758,1,15,0.0,0,1971.0,1.0,1.0
1979,10759,2,18,0.0,0,1973.0,1.0,1.0
1979,10760,4,19,0.0,0,1969.0,0.0,0.0
1979,10761,2,19,0.0,0,1974.0,0.0,1.0
1979,10761,2,19,0.0,0,1968.0,0.0,0.0
1979,10761,2,19,0.0,0,1978.0,1.0,0.0
1979,10762,2,20,0.0,0,1975.0,1.0,0.0
1979,10763,1,23,0.0,0,1973.0,1.0,0.0
1979,10764,1,1,0.0,0,1971.0,1.0,0.0
1979,10765,6,1,0.0,0,1977.0,1.0,0.0
1979,10766,2,1,0.0,0,1971.0,1.0,0.0
1979,10767,2,2,0.0,0,1972.0,0.0,1.0
1979,10768,4,6,0.0,0,1979.0,0.0,0.0
1979,10768,4,6,0.0,0,1975.0,2.0,0.0
1979,10769,7,14,0.0,0,1974.0,0.0,0.0
1979,10769,7,14,0.0,0,1978.0,1.0,0.0
1979,10770,2,17,0.0,0,1974.0,1.0,0.0
1979,10771,3,18,0.0,0,1976.0,0.0,1.0
1979,10771,3,18,0.0,0,1973.0,1.0,0.0
1979,10772,2,20,0.0,0,1978.0,0.0,1.0
1979,10772,2,20,0.0,0,1975.0,1.0,0.0
1979,10773,5,20,0.0,0,1971.0,1.0,0.0
1979,10773,5,20,0.0,0,1970.0,0.0,0.0
1979,10774,2,21,0.0,0,1972.0,1.0,0.0
1979,10775,1,21,0.0,0,1970.0,2.0,0.0
1979,10775,1,21,0.0,0,1975.0,0.0,0.0
1979,10776,2,22,0.0,0,1974.0,0.0,0.0
1979,10776,2,22,0.0,0,1979.0,1.0,0.0
1979,10776,2,22,0.0,0,1979.0,2.0,0.0
1979,10777,1,22,0.0,0,1974.0,1.0,0.0
1979,10777,1,22,0.0,0,1977.0,0.0,1.0
1979,10778,2,23,0.0,0,1972.0,0.0,0.0
1979,10778,2,23,0.0,0,1964.0,1.0,0.0
1979,10779,3,2,0.0,0,1964.0,0.0,0.0
1979,10779,3,2,0.0,0,1965.0,1.0,0.0
1979,10780,1,2,0.0,0,1979.0,1.0,1.0
1979,10781,2,4,0.0,0,1978.0,1.0,0.0
1979,10782,2,6,0.0,0,1977.0,0.0,0.0
1979,10782,2,6,0.0,0,1978.0,1.0,0.0
1979,10783,3,18,0.0,0,1976.0,0.0,0.0
1979,10783,3,18,0.0,0,1977.0,1.0,0.0
1979,10784,5,18,0.0,0,1979.0,1.0,0.0
1979,10784,5,18,0.0,0,1974.0,0.0,0.0
1979,10785,2,19,0.0,0,1972.0,1.0,1.0
1979,10786,2,20,0.0,0,1974.0,1.0,0.0
1979,10786,2,20,0.0,0,1974.0,0.0,0.0
1979,10787,1,20,0.0,0,1965.0,1.0,1.0
1979,10788,1,21,0.0,0,1971.0,1.0,0.0
1979,10789,4,21,0.0,0,1973.0,1.0,0.0
1979,10789,4,21,0.0,0,1973.0,0.0,0.0
1979,10790,1,1,0.0,0,1977.0,1.0,0.0
1979,10790,1,1,0.0,0,1967.0,1.0,1.0
1979,10791,1,1,0.0,0,1966.0,0.0,0.0
1979,10791,1,1,0.0,0,1980.0,1.0,0.0
1979,10792,3,9,0.0,0,1974.0,1.0,0.0
1979,10792,3,9,0.0,0,1976.0,0.0,0.0
1979,10793,3,19,0.0,0,1956.0,1.0,0.0
1979,10794,5,16,0.0,0,1978.0,0.0,1.0
1979,10795,5,23,0.0,0,1974.0,1.0,0.0
1979,10796,3,24,0.0,0,1979.0,0.0,0.0
1979,10796,3,24,0.0,0,1974.0,1.0,0.0
1979,10797,2,24,0.0,0,1979.0,1.0,0.0
1979,10798,4,15,0.0,0,1979.0,1.0,0.0
1979,10798,4,15,0.0,0,1976.0,0.0,1.0
1979,10799,5,17,0.0,0,1978.0,1.0,0.0
1979,10799,5,17,0.0,0,1979.0,0.0,0.0
1979,10800,1,22,0.0,0,1972.0,1.0,1.0
1979,10800,1,22,0.0,0,1972.0,0.0,0.0
1979,10801,3,7,0.0,0,1974.0,1.0,0.0
1979,10802,2,8,0.0,0,1979.0,0.0,0.0
1979,10802,2,8,0.0,0,1978.0,1.0,0.0
1979,10803,3,14,0.0,0,1979.0,1.0,0.0
1979,10803,3,14,0.0,0,1979.0,0.0,0.0
1979,10804,3,17,0.0,0,1977.0,0.0,0.0
1979,10804,3,17,0.0,0,1977.0,0.0,0.0
1979,10804,3,17,0.0,0,1975.0,1.0,0.0
1979,10804,3,17,0.0,0,1973.0,0.0,0.0
1979,10805,9,18,0.0,0,1971.0,1.0,0.0
1979,10806,1,19,0.0,0,1963.0,1.0,1.0
1979,10807,3,19,0.0,0,1978.0,0.0,0.0
1979,10807,3,19,0.0,0,1972.0,1.0,0.0
1979,10808,1,23,0.0,0,1976.0,0.0,0.0
1979,10809,4,24,0.0,0,1974.0,0.0,0.0
1979,10810,3,3,0.0,0,1968.0,1.0,0.0
1979,10811,2,7,0.0,0,1979.0,1.0,0.0
1979,10812,4,12,0.0,0,1978.0,1.0,0.0
1979,10813,2,16,0.0,0,1972.0,0.0,0.0
1979,10814,3,22,0.0,0,1980.0,1.0,0.0
1979,10815,2,1,0.0,0,1974.0,0.0,0.0
1979,10815,2,1,0.0,0,1965.0,0.0,0.0
1979,10816,3,5,0.0,0,1974.0,0.0,0.0
1979,10817,2,10,0.0,0,1979.0,0.0,0.0
1979,10817,2,10,0.0,0,1966.0,1.0,0.0
1979,10818,3,18,0.0,0,1978.0,1.0,0.0
1979,10819,3,19,0.0,0,1976.0,1.0,0.0
1979,10819,3,19,0.0,0,1974.0,0.0,0.0
1979,10820,1,21,0.0,0,1979.0,1.0,0.0
1979,10820,1,21,0.0,0,1977.0,0.0,0.0
1979,10821,2,19,0.0,0,1976.0,0.0,1.0
1979,10822,2,1,0.0,0,1966.0,0.0,0.0
1979,10822,2,1,0.0,0,1974.0,1.0,1.0
1979,10823,1,2,0.0,0,1972.0,1.0,1.0
1979,10824,5,21,0.0,0,1968.0,0.0,0.0
1979,10825,2,22,0.0,0,1971.0,1.0,1.0
1979,10825,2,22,0.0,0,1974.0,0.0,0.0
1979,10826,7,18,0.0,0,1979.0,1.0,0.0
1979,10826,7,18,0.0,0,1969.0,0.0,1.0
1979,10827,1,3,0.0,0,1970.0,0.0,0.0
1979,10827,1,3,0.0,0,1977.0,1.0,0.0
1979,10828,2,13,0.0,0,1971.0,0.0,1.0
1979,10828,2,13,0.0,0,1977.0,1.0,0.0
1979,10829,4,22,0.0,0,1970.0,1.0,0.0
1979,10830,2,21,0.0,0,1975.0,0.0,0.0
1979,10830,2,21,0.0,0,1976.0,1.0,0.0
1979,10831,5,18,0.0,0,1969.0,0.0,0.0
1979,10832,4,20,0.0,0,1971.0,1.0,1.0
1979,10833,2,22,0.0,0,1965.0,1.0,0.0
1979,10834,3,22,0.0,0,1974.0,0.0,0.0
1979,10834,3,22,0.0,0,1979.0,1.0,1.0
1979,10835,2,18,0.0,0,1965.0,1.0,0.0
1979,10836,2,23,0.0,0,1969.0,2.0,0.0
1979,10837,2,12,0.0,0,1978.0,1.0,0.0
1979,10838,3,24,0.0,0,1976.0,0.0,1.0
1979,10838,3,24,0.0,0,1973.0,0.0,0.0
1979,10838,3,24,0.0,0,1971.0,1.0,0.0
1979,10839,2,18,0.0,0,1977.0,0.0,0.0
1979,10839,2,18,0.0,0,1979.0,1.0,0.0
1979,10840,1,2,0.0,0,1973.0,1.0,0.0
1979,10841,4,2,0.0,0,1974.0,1.0,1.0
1979,10842,8,18,0.0,0,1973.0,1.0,0.0
1979,10842,8,18,0.0,0,1970.0,0.0,0.0
1979,10843,4,14,0.0,0,1968.0,1.0,0.0
1979,10844,3,18,0.0,0,1977.0,0.0,0.0
1979,10845,4,1,0.0,0,1979.0,1.0,0.0
1979,10845,4,1,0.0,0,1976.0,1.0,0.0
1979,10846,1,22,0.0,0,1964.0,1.0,0.0
1979,10846,1,22,0.0,0,1977.0,0.0,0.0
1979,10847,1,2,0.0,0,1965.0,3.0,0.0
1979,10847,1,2,0.0,0,1971.0,0.0,1.0
1979,10848,2,18,0.0,0,1971.0,0.0,1.0
1979,10848,2,18,0.0,0,1975.0,1.0,0.0
1979,10849,6,17,0.0,0,1979.0,1.0,1.0
1979,10850,3,18,0.0,0,1975.0,1.0,1.0
1979,10851,2,22,0.0,0,1974.0,1.0,0.0
1979,10852,2,15,0.0,0,1973.0,0.0,0.0
1979,10852,2,15,0.0,0,1977.0,1.0,0.0
1979,10853,3,24,0.0,0,1967.0,1.0,0.0
1979,10853,3,24,0.0,0,1977.0,0.0,0.0
1979,10853,3,24,0.0,0,1977.0,0.0,0.0
1979,10854,1,1,0.0,0,1976.0,1.0,0.0
1979,10854,1,1,0.0,0,1977.0,0.0,0.0
1979,10855,3,18,0.0,0,1974.0,2.0,1.0
1979,10855,3,18,0.0,0,1964.0,1.0,0.0
1979,10856,2,22,0.0,0,1977.0,1.0,0.0
1979,10856,2,22,0.0,0,1975.0,0.0,0.0
1979,10857,2,18,0.0,0,1974.0,1.0,0.0
1979,10858,2,19,0.0,0,1965.0,1.0,1.0
1979,10858,2,19,0.0,0,1975.0,0.0,0.0
1979,10859,1,10,0.0,0,1976.0,1.0,0.0
1979,10860,2,23,0.0,0,1972.0,1.0,1.0
1979,10861,2,20,0.0,0,1975.0,0.0,1.0
1979,10861,2,20,0.0,0,1970.0,1.0,1.0
1979,10862,1,2,0.0,0,1976.0,0.0,0.0
1979,10863,1,21,0.0,0,1973.0,1.0,0.0
1979,10864,2,21,0.0,0,1972.0,1.0,0.0
1979,10864,2,21,0.0,0,1966.0,0.0,1.0
1979,10865,3,19,0.0,0,1978.0,1.0,0.0
1979,10865,3,19,0.0,0,1972.0,0.0,0.0
1979,10866,3,1,0.0,0,1965.0,0.0,0.0
1979,10866,3,1,0.0,0,1974.0,1.0,0.0
1979,10866,3,1,0.0,0,1976.0,0.0,1.0
1979,10867,5,19,0.0,0,1976.0,0.0,0.0
1979,10867,5,19,0.0,0,1978.0,0.0,0.0
1979,10868,2,13,0.0,0,1979.0,1.0,0.0
1979,10869,3,23,0.0,0,1968.0,1.0,0.0
1979,10870,3,24,0.0,0,1974.0,0.0,1.0
1979,10871,3,1,0.0,0,1971.0,0.0,0.0
1979,10871,3,1,0.0,0,1969.0,1.0,1.0
1979,10872,3,24,0.0,0,1972.0,1.0,0.0
1979,10873,3,12,0.0,0,1973.0,1.0,0.0
1979,10874,2,16,0.0,0,1970.0,1.0,1.0
1979,10875,3,2,0.0,0,1967.0,1.0,0.0
1979,10876,2,19,0.0,0,1977.0,0.0,0.0
1979,10877,2,22,0.0,0,1973.0,1.0,0.0
1979,10878,3,21,0.0,0,1972.0,1.0,0.0
1979,10878,3,21,0.0,0,1976.0,2.0,0.0
1979,10879,2,23,0.0,0,1975.0,0.0,0.0
1979,10879,2,23,0.0,0,1978.0,1.0,0.0
1979,10880,2,18,0.0,0,1974.0,1.0,1.0
1979,10881,2,23,0.0,0,1977.0,0.0,0.0
1979,10882,4,17,0.0,0,1979.0,1.0,0.0
1979,10883,3,12,0.0,0,1973.0,0.0,0.0
1979,10884,1,13,0.0,0,1971.0,1.0,1.0
1979,10885,2,20,0.0,0,1969.0,1.0,0.0
1979,10887,1,18,0.0,0,1978.0,0.0,0.0
1979,10887,1,18,0.0,0,1969.0,1.0,0.0
1979,10888,2,23,0.0,0,1978.0,0.0,1.0
1979,10888,2,23,0.0,0,1979.0,1.0,0.0
1979,20001,2,17,0.0,0,1966.0,0.0,0.0
1979,20001,2,17,0.0,0,1968.0,1.0,0.0
1979,20002,1,15,0.0,0,1970.0,1.0,1.0
1979,20002,1,15,0.0,0,1976.0,0.0,0.0
1979,20003,2,22,0.0,0,1977.0,0.0,1.0
1979,20004,2,24,0.0,0,1965.0,1.0,1.0
1979,20004,2,24,0.0,0,1969.0,0.0,0.0
1979,20005,2,23,0.0,0,1977.0,1.0,0.0
1979,20005,2,23,0.0,0,1967.0,0.0,0.0
1979,20006,1,4,0.0,0,1972.0,1.0,1.0
1979,20007,2,24,0.0,0,1974.0,1.0,1.0
1979,20008,4,3,0.0,0,1974.0,1.0,1.0
1979,20008,4,3,0.0,0,1974.0,0.0,0.0
1979,20009,2,24,0.0,0,1970.0,1.0,0.0
1979,20010,1,21,0.0,0,1970.0,0.0,0.0
1979,20011,1,1,0.0,0,1977.0,1.0,0.0
1979,20012,2,1,0.0,0,1977.0,1.0,1.0
1979,20012,2,1,0.0,0,1977.0,0.0,0.0
1979,20013,1,4,0.0,0,1976.0,1.0,1.0
1979,20015,2,22,0.0,0,1978.0,1.0,0.0
1979,20015,2,22,0.0,0,1965.0,0.0,0.0
1979,20016,5,14,0.0,0,1966.0,1.0,1.0
1979,20017,2,16,0.0,0,1977.0,1.0,0.0
1979,20017,2,16,0.0,0,1978.0,0.0,0.0
1979,20017,2,16,0.0,0,1967.0,0.0,0.0
1979,20018,1,22,0.0,0,1975.0,0.0,0.0
1979,20018,1,22,0.0,0,1974.0,1.0,1.0
1979,20019,2,13,0.0,0,1972.0,2.0,0.0
1979,20020,2,17,0.0,0,1970.0,1.0,1.0
1979,20021,1,20,0.0,0,1974.0,1.0,1.0
1979,20022,1,1,0.0,0,1977.0,0.0,0.0
1979,20023,2,4,0.0,0,1970.0,2.0,1.0
1979,20023,2,4,0.0,0,1976.0,0.0,0.0
1979,20024,3,18,0.0,0,1979.0,1.0,0.0
1979,20025,2,23,0.0,0,1977.0,1.0,1.0
1979,20026,6,23,0.0,0,1967.0,1.0,1.0
1979,20027,2,16,0.0,0,1973.0,1.0,1.0
1979,20028,3,3,0.0,0,1979.0,1.0,0.0
1979,20030,2,18,0.0,0,1972.0,1.0,1.0
1979,20031,2,1,0.0,0,1975.0,0.0,1.0
1979,20031,2,1,0.0,0,1968.0,1.0,0.0
1979,20032,1,1,0.0,0,1978.0,1.0,0.0
1979,20033,1,22,0.0,0,1974.0,0.0,1.0
1979,20034,1,8,0.0,0,1967.0,0.0,1.0
1979,20034,1,8,0.0,0,1966.0,1.0,1.0
1979,20035,1,23,0.0,0,1969.0,0.0,1.0
1979,20036,2,1,0.0,0,1975.0,1.0,1.0
1979,20037,2,3,0.0,0,1974.0,0.0,1.0
1979,20037,2,3,0.0,0,1978.0,1.0,0.0
1979,20037,2,3,0.0,0,1978.0,0.0,0.0
1979,20038,2,20,0.0,0,1973.0,1.0,1.0
1979,20038,2,20,0.0,0,1975.0,0.0,0.0
1979,20039,2,2,0.0,0,1960.0,1.0,1.0
1979,20039,2,2,0.0,0,1976.0,0.0,0.0
1979,20040,2,20,0.0,0,1972.0,2.0,1.0
1979,20041,1,24,0.0,0,1978.0,0.0,0.0
1979,20041,1,24,0.0,0,1962.0,1.0,0.0
1979,20042,2,3,0.0,0,1975.0,1.0,0.0
1979,20043,2,1,0.0,0,1972.0,1.0,1.0
1979,20044,5,22,0.0,0,1972.0,1.0,0.0
1979,20044,5,22,0.0,0,1975.0,0.0,0.0
1979,20046,2,17,0.0,0,1977.0,1.0,1.0
1979,20047,3,20,0.0,0,1968.0,1.0,1.0
1979,20048,6,24,0.0,0,1977.0,1.0,0.0
1979,20048,6,24,0.0,0,1971.0,0.0,0.0
1979,20049,2,18,0.0,0,1976.0,0.0,0.0
1979,20049,2,18,0.0,0,1979.0,1.0,0.0
1979,20049,2,18,0.0,0,1979.0,0.0,0.0
1979,20050,2,24,0.0,0,1968.0,1.0,1.0
1979,20050,2,24,0.0,0,1978.0,1.0,1.0
1979,20051,2,11,0.0,0,1979.0,1.0,1.0
1979,20052,2,12,0.0,0,1969.0,3.0,1.0
1979,20053,1,3,0.0,0,1978.0,1.0,0.0
1979,20053,1,3,0.0,0,1975.0,0.0,1.0
1979,20053,1,3,0.0,0,1977.0,0.0,0.0
1979,20054,5,23,0.0,0,1979.0,0.0,1.0
1979,20055,1,22,0.0,0,1975.0,0.0,0.0
1979,20056,1,2,0.0,0,1955.0,1.0,1.0
1979,20056,1,2,0.0,0,1977.0,0.0,0.0
1979,20057,1,23,0.0,0,1976.0,1.0,0.0
1979,20057,1,23,0.0,0,1975.0,0.0,0.0
1979,20058,2,16,0.0,0,1974.0,1.0,0.0
1979,20059,7,21,0.0,0,1979.0,1.0,1.0
1979,20059,7,21,0.0,0,1977.0,0.0,0.0
1979,20060,1,21,0.0,0,1976.0,1.0,1.0
1979,20061,1,8,0.0,0,1973.0,1.0,0.0
1979,20062,2,23,0.0,0,1973.0,1.0,0.0
1979,20063,1,3,0.0,0,1952.0,0.0,1.0
1979,20063,1,3,0.0,0,1972.0,1.0,1.0
1979,20064,1,23,0.0,0,1977.0,1.0,0.0
1979,20065,2,22,0.0,0,1972.0,2.0,0.0
1979,20066,1,24,0.0,0,1972.0,0.0,1.0
1979,20066,1,24,0.0,0,1974.0,1.0,0.0
1979,20067,2,7,0.0,0,1977.0,0.0,0.0
1979,20067,2,7,0.0,0,1972.0,1.0,0.0
1979,20069,4,2,0.0,0,1975.0,1.0,0.0
1979,20069,4,2,0.0,0,1978.0,0.0,0.0
1979,20069,4,2,0.0,0,1971.0,0.0,0.0
1979,20070,2,18,0.0,0,1976.0,1.0,1.0
1979,20071,2,10,0.0,0,1968.0,1.0,1.0
1979,20072,2,20,0.0,0,1978.0,0.0,1.0
1979,20073,1,20,0.0,0,1975.0,2.0,1.0
1979,20075,5,22,0.0,0,1977.0,0.0,0.0
1979,20076,2,1,0.0,0,1974.0,1.0,0.0
1979,20077,1,20,0.0,0,1977.0,0.0,1.0
1979,20078,2,15,0.0,0,1976.0,0.0,0.0
1979,20078,2,15,0.0,0,1977.0,1.0,0.0
1979,20080,2,19,0.0,0,1979.0,1.0,0.0
1979,20081,2,18,0.0,0,1973.0,1.0,0.0
1979,20082,3,22,0.0,0,1973.0,1.0,0.0
1979,40001,1,2,0.0,0,1979.0,0.0,1.0
1979,40002,4,22,0.0,0,1971.0,0.0,0.0
1979,40003,1,4,0.0,0,1975.0,1.0,0.0
1979,40003,1,4,0.0,0,1969.0,0.0,0.0
1979,40004,1,1,0.0,0,1972.0,0.0,0.0
1979,40004,1,1,0.0,0,1976.0,1.0,1.0
1979,40005,2,2,0.0,0,1977.0,1.0,1.0
1979,40007,3,23,0.0,0,1972.0,1.0,0.0
1979,40007,3,23,0.0,0,1968.0,0.0,0.0
1979,40008,3,22,0.0,0,1977.0,1.0,0.0
1979,40009,3,1,0.0,0,1968.0,1.0,0.0
1979,40010,2,18,0.0,0,1971.0,1.0,1.0
1979,40011,1,15,0.0,0,1968.0,0.0,0.0
1979,40012,2,15,0.0,0,1978.0,0.0,0.0
1979,40013,2,13,0.0,0,1972.0,1.0,1.0
1979,40014,4,24,0.0,0,1969.0,1.0,0.0
1979,40014,4,24,0.0,0,1973.0,0.0,1.0
1979,40015,2,5,0.0,0,1977.0,1.0,1.0
1979,40016,1,19,0.0,0,1971.0,1.0,1.0
1979,40016,1,19,0.0,0,1964.0,0.0,0.0
1979,40017,1,21,0.0,0,1973.0,0.0,0.0
1979,40017,1,21,0.0,0,1979.0,1.0,0.0
1979,40018,4,24,0.0,0,1971.0,2.0,1.0
1979,40019,1,1,0.0,0,1971.0,0.0,1.0
1979,40019,1,1,0.0,0,1977.0,0.0,0.0
1979,40019,1,1,0.0,0,1976.0,0.0,0.0
1979,40020,4,24,0.0,0,1970.0,1.0,1.0
1979,40022,2,5,0.0,0,1971.0,1.0,0.0
1979,40022,2,5,0.0,0,1967.0,0.0,0.0
1979,40023,4,7,0.0,1,1966.0,0.0,0.0
1979,40023,4,7,0.0,1,1978.0,0.0,1.0
1979,40023,4,7,0.0,1,1976.0,1.0,1.0
1979,40024,2,24,0.0,0,1966.0,1.0,1.0
1979,40024,2,24,0.0,0,1976.0,0.0,0.0
1979,40025,2,14,0.0,0,1966.0,1.0,1.0
1979,40025,2,14,0.0,0,1972.0,0.0,1.0
1979,40026,1,4,0.0,0,1971.0,1.0,0.0
1979,40027,2,3,0.0,0,1968.0,0.0,0.0
1979,40027,2,3,0.0,0,1975.0,1.0,1.0
1979,40028,1,14,0.0,0,1979.0,0.0,1.0
1979,40028,1,14,0.0,0,1977.0,1.0,0.0
1979,40029,4,23,0.0,0,1977.0,0.0,0.0
1979,40030,4,9,0.0,0,1971.0,0.0,1.0
1979,40030,4,9,0.0,0,1974.0,1.0,0.0
1979,40032,2,2,0.0,0,1969.0,0.0,0.0
1979,40034,1,8,0.0,0,1970.0,0.0,0.0
1979,40034,1,8,0.0,0,1978.0,1.0,0.0
1979,40035,2,11,0.0,0,1976.0,1.0,1.0
1979,40036,2,16,0.0,0,1973.0,1.0,1.0
1979,40038,1,24,0.0,0,1973.0,0.0,0.0
1979,40039,2,2,0.0,0,1977.0,0.0,0.0
1979,40039,2,2,0.0,0,1971.0,1.0,0.0
1979,40040,1,22,0.0,0,1963.0,0.0,0.0
1979,40041,1,20,0.0,2,1956.0,0.0,1.0
1979,40042,2,8,0.0,0,1972.0,0.0,1.0
1979,40042,2,8,0.0,0,1978.0,1.0,1.0
1979,40043,4,23,0.0,0,1974.0,0.0,0.0
1979,40043,4,23,0.0,0,1972.0,1.0,0.0
1979,40044,1,23,0.0,0,1973.0,0.0,0.0
1979,40044,1,23,0.0,0,1974.0,1.0,1.0
1979,40045,2,20,0.0,0,1976.0,1.0,1.0
1979,40045,2,20,0.0,0,1974.0,0.0,0.0
1979,40046,2,9,0.0,0,1972.0,1.0,0.0
1979,40046,2,9,0.0,0,1972.0,0.0,0.0
1979,40047,2,6,0.0,0,1978.0,1.0,1.0
1979,40048,2,6,0.0,0,1975.0,1.0,1.0
1979,40049,1,2,0.0,0,1977.0,1.0,0.0
1979,40049,1,2,0.0,0,1965.0,0.0,0.0
1979,40050,3,22,0.0,0,1976.0,1.0,0.0
1979,40050,3,22,0.0,0,1973.0,0.0,0.0
1979,40050,3,22,0.0,0,1977.0,0.0,0.0
1979,40051,2,23,0.0,0,1974.0,1.0,0.0
1979,40052,2,14,0.0,0,1975.0,0.0,1.0
1979,40052,2,14,0.0,0,1973.0,0.0,0.0
1979,40052,2,14,0.0,0,1961.0,1.0,1.0
1979,40053,1,22,0.0,0,1975.0,1.0,0.0
1979,40054,1,3,0.0,0,1966.0,1.0,0.0
1979,40055,1,24,0.0,0,1974.0,1.0,0.0
1979,40056,1,24,0.0,0,1974.0,1.0,0.0
1979,40056,1,24,0.0,0,1979.0,0.0,0.0
1979,40057,5,23,0.0,0,1969.0,1.0,0.0
1979,40058,3,21,0.0,0,1978.0,0.0,0.0
1979,40058,3,21,0.0,0,1978.0,1.0,0.0
1979,40059,2,2,0.0,0,1974.0,1.0,0.0
1979,40060,2,23,0.0,0,1978.0,1.0,1.0
1979,40061,3,21,0.0,0,1971.0,1.0,1.0
1979,40061,3,21,0.0,0,1977.0,0.0,0.0
1979,40061,3,21,0.0,0,1975.0,0.0,0.0
1979,40062,4,14,0.0,0,1978.0,0.0,1.0
1979,40062,4,14,0.0,0,1973.0,0.0,0.0
1979,40062,4,14,0.0,0,1973.0,1.0,1.0
1979,40063,5,22,0.0,0,1971.0,1.0,1.0
1979,40064,3,19,0.0,0,1975.0,1.0,0.0
1979,40065,3,19,0.0,0,1978.0,1.0,1.0
