YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,DEATHS,MOD_YEAR,DR_DRINK,HIT_RUN
2006,10234,1,2,21,us-1,56.768398268398265,0,0,1997.0,0,0
2006,10235,0,1,5,CR-664,56.768398268398265,0,1,1997.0,0,0
2006,10235,0,1,5,CR-664,56.768398268398265,0,0,1998.0,0,0
2006,10235,0,1,5,CR-664,56.768398268398265,0,0,1999.0,0,0
2006,10236,1,2,21,SR-134,56.768398268398265,0,1,2002.0,0,0
2006,10237,1,3,6,us-90,56.768398268398265,0,1,2003.0,0,0
2006,10237,1,3,6,us-90,56.768398268398265,0,0,2002.0,0,0
2006,10238,1,2,8,US-19,56.768398268398265,0,0,1986.0,1,0
2006,10238,1,2,8,US-19,56.768398268398265,0,1,1989.0,1,0
2006,10238,1,2,8,US-19,56.768398268398265,0,0,1998.0,0,0
2006,10239,1,2,8,HAVERHILL RD,56.768398268398265,0,1,2001.0,0,0
2006,10240,0,2,19,us-1,56.768398268398265,0,0,1984.0,0,0
2006,10240,0,2,19,us-1,56.768398268398265,0,2,2003.0,1,0
2006,10240,0,2,19,us-1,56.768398268398265,0,1,1995.0,0,0
2006,10241,0,4,15,SR-50,56.768398268398265,0,1,1987.0,0,0
2006,10242,0,1,13,CARPENTER RD,56.768398268398265,0,1,1999.0,0,0
2006,10243,0,4,9,SR-426,56.768398268398265,0,1,2004.0,0,0
2006,10244,0,1,14,NORTH RD,56.768398268398265,0,1,1984.0,1,0
2006,10245,0,1,7,i-turnpike,56.768398268398265,0,1,1994.0,0,0
2006,10246,0,2,10,CROTON RD,56.768398268398265,0,1,1992.0,0,0
2006,10246,0,2,10,CROTON RD,56.768398268398265,0,0,2000.0,0,0
2006,10247,0,1,14,SR-60,56.768398268398265,0,1,2006.0,1,0
2006,10247,0,1,14,SR-60,56.768398268398265,0,0,2005.0,0,0
2006,10248,0,1,22,SR-173,56.768398268398265,0,1,1999.0,1,0
2006,10249,0,1,11,JAMERSON BLVD,56.768398268398265,0,1,1994.0,1,0
2006,10250,1,2,17,AKRON RD,56.768398268398265,0,0,2003.0,0,0
2006,10250,1,2,17,AKRON RD,56.768398268398265,0,1,2005.0,1,0
2006,10251,1,2,19,SR-80,56.768398268398265,0,1,2001.0,0,0
2006,10251,1,2,19,SR-80,56.768398268398265,0,0,1995.0,0,0
2006,10252,0,1,14,W 46TH ST,56.768398268398265,0,0,1978.0,0,0
2006,10252,0,1,14,W 46TH ST,56.768398268398265,0,0,1996.0,0,0
2006,10252,0,1,14,W 46TH ST,56.768398268398265,0,0,2003.0,0,0
2006,10252,0,1,14,W 46TH ST,56.768398268398265,0,1,2000.0,0,0
2006,10253,1,2,20,MADIERA WAY,56.768398268398265,0,3,1998.0,1,0
2006,10253,1,2,20,MADIERA WAY,56.768398268398265,0,0,1989.0,0,0
2006,10254,0,2,22,SR-77,56.768398268398265,0,1,1978.0,0,0
2006,10255,0,1,18,SR-A1A,56.768398268398265,0,0,1999.0,0,0
2006,10255,0,1,18,SR-A1A,56.768398268398265,0,1,2005.0,0,0
2006,10256,0,6,16,sr-417,56.768398268398265,0,1,1998.0,0,0
2006,10256,0,6,16,sr-417,56.768398268398265,0,0,2001.0,0,0
2006,10257,0,7,24,US-231,56.768398268398265,0,1,1987.0,1,0
2006,10258,1,2,19,SW 40TH ST,56.768398268398265,0,0,2002.0,0,0
2006,10259,0,2,14,US-301,56.768398268398265,0,1,1992.0,0,0
2006,10260,1,3,16,CR-584,56.768398268398265,0,0,2001.0,0,0
2006,10261,0,1,17,TUSCANY LN,56.768398268398265,0,1,2003.0,0,0
2006,10262,0,2,19,US-19,56.768398268398265,0,1,1994.0,0,0
2006,10262,0,2,19,US-19,56.768398268398265,0,0,2000.0,0,0
2006,10263,0,2,24,US-441,56.768398268398265,0,1,2004.0,0,0
2006,10264,0,4,18,SR-46,56.768398268398265,0,1,1997.0,0,0
2006,10264,0,4,18,SR-46,56.768398268398265,0,0,1994.0,0,0
2006,10265,0,8,15,sr-804,56.768398268398265,0,1,1998.0,1,0
2006,10266,0,1,4,TAYLOR RD,56.768398268398265,0,1,1993.0,1,0
2006,10267,0,2,13,TAYLOR RD,56.768398268398265,1,1,2003.0,1,0
2006,10268,0,1,15,MORRELL RD,56.768398268398265,0,1,2000.0,0,0
2006,10268,0,1,15,MORRELL RD,56.768398268398265,0,0,2002.0,0,0
2006,10269,0,4,16,I-10,56.768398268398265,0,1,1991.0,1,0
2006,10269,0,4,16,I-10,56.768398268398265,0,0,2005.0,0,0
2006,10270,0,1,1,us-441,56.768398268398265,0,0,1989.0,0,0
2006,10270,0,1,1,us-441,56.768398268398265,0,1,2001.0,0,0
2006,10271,1,2,11,SR-114,56.768398268398265,0,1,1990.0,1,0
2006,10272,0,3,17,I-4,56.768398268398265,0,0,2002.0,0,0
2006,10272,0,3,17,I-4,56.768398268398265,0,1,1996.0,0,0
2006,10273,0,3,16,I-4,56.768398268398265,0,1,2002.0,0,0
2006,10274,0,2,12,I-4,56.768398268398265,0,1,1996.0,1,0
2006,10275,1,2,21,FLETCHER AVE,56.768398268398265,0,1,2002.0,0,0
2006,10276,0,1,19,SR-430,56.768398268398265,0,1,1999.0,0,0
2006,10276,0,1,19,SR-430,56.768398268398265,0,0,2003.0,0,0
2006,10277,0,7,13,CR-35A,56.768398268398265,0,1,1993.0,1,0
2006,10278,1,2,6,45TH ST,56.768398268398265,0,1,2003.0,0,0
2006,10279,0,2,10,us-1,56.768398268398265,0,1,2001.0,0,0
2006,10280,1,2,23,SR-482,56.768398268398265,0,0,1985.0,0,2
2006,10281,1,2,1,SKYVIEW DR,56.768398268398265,0,1,1990.0,1,0
2006,10282,0,5,10,sr-436,56.768398268398265,0,1,2000.0,0,0
2006,10283,0,4,13,US-98,56.768398268398265,0,1,2006.0,0,0
2006,10284,0,7,17,SR-9A,56.768398268398265,0,2,1999.0,0,0
2006,10285,1,2,8,us-17,56.768398268398265,0,1,1990.0,0,0
2006,10286,1,3,18,us-441,56.768398268398265,0,0,2005.0,0,0
2006,10286,1,3,18,us-441,56.768398268398265,0,1,2005.0,0,0
2006,10287,0,1,17,SR-13,56.768398268398265,0,1,1995.0,0,0
2006,10287,0,1,17,SR-13,56.768398268398265,0,0,1991.0,0,0
2006,10288,0,2,10,sr-704,56.768398268398265,0,2,1996.0,1,0
2006,10289,0,2,14,SR-50,56.768398268398265,0,1,1997.0,1,0
2006,10290,0,3,20,us-17,56.768398268398265,0,1,1991.0,0,0
2006,10291,2,3,22,PINE TREE DR,56.768398268398265,0,1,1993.0,0,0
2006,10291,2,3,22,PINE TREE DR,56.768398268398265,0,1,2000.0,0,0
2006,10292,0,1,7,SR-776,56.768398268398265,0,0,2004.0,0,0
2006,10292,0,1,7,SR-776,56.768398268398265,0,0,2004.0,0,0
2006,10292,0,1,7,SR-776,56.768398268398265,0,1,1991.0,0,0
2006,10293,0,2,13,SW 194TH AVE,56.768398268398265,0,1,1996.0,0,0
2006,10294,0,9,16,CR-215,56.768398268398265,0,1,1991.0,0,0
2006,10295,1,2,7,CLARCONA RD,56.768398268398265,0,1,1984.0,0,0
2006,10296,0,2,13,SR-589,56.768398268398265,0,1,1997.0,0,0
2006,10297,0,13,9,sr-704,56.768398268398265,0,1,2003.0,1,0
2006,10297,0,13,9,sr-704,56.768398268398265,0,0,1995.0,0,0
2006,10298,0,2,15,i-75,56.768398268398265,0,1,1990.0,0,0
2006,10298,0,2,15,i-75,56.768398268398265,0,0,2000.0,0,0
2006,10298,0,2,15,i-75,56.768398268398265,0,0,1997.0,0,0
2006,10299,1,2,18,MOHAWK PKWY,56.768398268398265,0,0,2005.0,0,0
2006,10299,1,2,18,MOHAWK PKWY,56.768398268398265,0,1,2003.0,0,0
2006,10300,0,2,17,45TH ST,56.768398268398265,0,1,1998.0,0,0
2006,10301,0,2,13,I-95,56.768398268398265,0,0,2005.0,0,0
2006,10301,0,2,13,I-95,56.768398268398265,0,1,2006.0,0,0
2006,10302,0,6,20,US-192,56.768398268398265,0,1,1993.0,0,0
2006,10302,0,6,20,US-192,56.768398268398265,0,0,1989.0,0,0
2006,10302,0,6,20,US-192,56.768398268398265,0,0,2000.0,0,0
2006,10303,0,2,14,LANDOVER BLVD,56.768398268398265,0,1,2002.0,0,0
2006,10304,1,2,23,CORAL SPRINGS DR,56.768398268398265,0,1,1993.0,1,0
2006,10304,1,2,23,CORAL SPRINGS DR,56.768398268398265,0,2,1993.0,0,0
2006,10305,0,3,12,SR-12,56.768398268398265,0,1,1999.0,0,0
2006,10306,0,2,13,CLARCONA RD,56.768398268398265,0,1,1994.0,0,0
2006,10306,0,2,13,CLARCONA RD,56.768398268398265,0,0,1990.0,0,0
2006,10307,1,5,20,US-441,56.768398268398265,0,0,1993.0,0,0
2006,10308,0,1,18,ROBIN HILL CR,56.768398268398265,0,1,1985.0,1,0
2006,10309,0,3,14,CARVER ST,56.768398268398265,0,1,2000.0,0,0
2006,10309,0,3,14,CARVER ST,56.768398268398265,0,0,2002.0,0,0
2006,10310,0,3,24,CEMETERY RD,56.768398268398265,0,2,2005.0,1,0
2006,10311,1,3,24,SR-552,56.768398268398265,0,1,1976.0,1,0
2006,10312,0,4,12,6TH AVE,56.768398268398265,0,1,2001.0,0,0
2006,10313,1,2,8,US-19,56.768398268398265,0,1,1993.0,0,0
2006,10314,0,2,20,PERSHING AVE,56.768398268398265,0,0,2003.0,0,0
2006,10315,1,2,18,PALM BAY RD,56.768398268398265,0,1,1991.0,0,0
2006,10316,0,5,17,SR-70,56.768398268398265,0,1,1991.0,1,0
2006,10317,1,2,21,SR-9,56.768398268398265,0,1,1986.0,1,0
2006,10318,1,3,3,SR-520,56.768398268398265,0,0,1994.0,1,0
2006,10318,1,3,3,SR-520,56.768398268398265,0,1,1997.0,0,0
2006,10319,0,2,9,CR-589,56.768398268398265,0,1,1991.0,1,0
2006,10320,0,2,8,CR-468,56.768398268398265,0,0,1999.0,1,1
2006,10320,0,2,8,CR-468,56.768398268398265,0,1,1994.0,0,1
2006,10321,1,2,17,STRICKLAND AVE,56.768398268398265,0,1,1990.0,0,0
2006,10322,1,14,21,SR-436,56.768398268398265,0,1,1990.0,0,0
2006,10323,0,2,10,BENEVA RD,56.768398268398265,0,0,1995.0,0,0
2006,10323,0,2,10,BENEVA RD,56.768398268398265,0,1,2006.0,0,0
2006,10324,0,3,9,US-1,56.768398268398265,0,1,1985.0,0,0
2006,10325,0,1,22,US-441,56.768398268398265,0,1,2005.0,0,0
2006,10326,0,3,18,US-19,56.768398268398265,0,0,1997.0,0,0
2006,10326,0,3,18,US-19,56.768398268398265,0,1,2005.0,0,0
2006,10326,0,3,18,US-19,56.768398268398265,0,0,2005.0,0,0
2006,10326,0,3,18,US-19,56.768398268398265,0,0,1992.0,0,0
2006,10327,0,1,5,SR-934,56.768398268398265,0,1,2001.0,0,0
2006,10328,0,4,11,14TH AVE,56.768398268398265,0,1,1995.0,0,0
2006,10329,0,1,10,I-275,56.768398268398265,0,1,1996.0,0,0
2006,10329,0,1,10,I-275,56.768398268398265,0,0,1998.0,0,0
2006,10330,0,2,9,SR-15,56.768398268398265,0,1,1997.0,1,0
2006,10330,0,2,9,SR-15,56.768398268398265,0,1,2002.0,0,0
2006,10331,0,4,17,OSCEOLA RD,56.768398268398265,0,1,2000.0,0,0
2006,10332,0,4,10,sr-823,56.768398268398265,0,1,2005.0,0,0
2006,10333,0,4,19,i-275,56.768398268398265,0,1,1998.0,1,0
2006,10334,0,5,18,SR-50,56.768398268398265,0,2,1994.0,0,0
2006,10334,0,5,18,SR-50,56.768398268398265,0,0,2004.0,0,0
2006,10335,0,10,19,TOWN CENTER BLVD,56.768398268398265,0,2,2004.0,1,0
2006,10336,0,2,21,us-19,56.768398268398265,0,1,2004.0,0,0
2006,10336,0,2,21,us-19,56.768398268398265,0,0,2005.0,0,0
2006,10336,0,2,21,us-19,56.768398268398265,0,0,2000.0,0,0
2006,10336,0,2,21,us-19,56.768398268398265,0,0,2001.0,0,0
2006,10336,0,2,21,us-19,56.768398268398265,0,0,1999.0,0,0
2006,10337,0,2,17,MACEACHEN BLVD,56.768398268398265,0,1,2004.0,0,0
2006,10337,0,2,17,MACEACHEN BLVD,56.768398268398265,0,0,1998.0,0,0
2006,10338,0,1,15,SR-528,56.768398268398265,0,0,1997.0,0,2
2006,10339,0,2,17,SR-84,56.768398268398265,0,1,2000.0,1,0
2006,10340,0,1,9,I-95,56.768398268398265,0,1,1996.0,1,0
2006,10341,1,3,18,HOMESTEAD RD,56.768398268398265,0,1,2004.0,0,0
2006,10342,0,2,18,I-275,56.768398268398265,0,1,2004.0,1,0
2006,10343,0,6,15,US-27,56.768398268398265,0,1,2004.0,0,0
2006,10344,0,5,13,US-1,56.768398268398265,0,1,2000.0,0,0
2006,10345,0,4,10,CARIBBEAN BLVD,56.768398268398265,0,0,1999.0,0,0
2006,10345,0,4,10,CARIBBEAN BLVD,56.768398268398265,0,1,1984.0,0,0
2006,10346,0,2,10,LAKEWOOD RANCH BLVD,56.768398268398265,0,1,1993.0,0,0
2006,10346,0,2,10,LAKEWOOD RANCH BLVD,56.768398268398265,0,0,1998.0,0,0
2006,10347,1,2,20,SR-808,56.768398268398265,0,1,1998.0,1,0
2006,10348,0,2,23,48TH AVE,56.768398268398265,0,0,2003.0,0,0
2006,10348,0,2,23,48TH AVE,56.768398268398265,0,1,2000.0,0,0
2006,10348,0,2,23,48TH AVE,56.768398268398265,0,0,2006.0,0,0
2006,10349,0,1,10,SR-2,56.768398268398265,0,1,1997.0,0,0
2006,10349,0,1,10,SR-2,56.768398268398265,0,0,2001.0,0,0
2006,10350,1,3,21,SR-826,56.768398268398265,0,2,1998.0,0,0
2006,10350,1,3,21,SR-826,56.768398268398265,0,1,2006.0,0,0
2006,10351,0,1,21,SR-17,56.768398268398265,0,1,1993.0,0,0
2006,10352,0,2,17,CR-326,56.768398268398265,0,0,1993.0,0,0
2006,10352,0,2,17,CR-326,56.768398268398265,0,1,2002.0,1,0
2006,10353,0,2,17,SR-72,56.768398268398265,0,1,2003.0,0,0
2006,10354,0,3,1,ORIOLE COUNTRY RD,56.768398268398265,0,1,1998.0,0,0
2006,10355,0,2,6,SR-710,56.768398268398265,0,0,2003.0,0,0
2006,10355,0,2,6,SR-710,56.768398268398265,0,1,2002.0,0,0
2006,10356,0,3,12,SW 3RD AVE,56.768398268398265,0,2,1994.0,0,0
2006,10356,0,3,12,SW 3RD AVE,56.768398268398265,0,1,2005.0,0,0
2006,10357,0,1,9,I-95,56.768398268398265,0,0,1993.0,0,0
2006,10358,1,3,16,SR-60,56.768398268398265,0,0,2000.0,0,0
2006,10358,1,3,16,SR-60,56.768398268398265,0,1,2000.0,0,0
2006,10359,0,4,3,CR-623,56.768398268398265,0,1,1996.0,1,0
2006,10360,0,4,4,SR-804,56.768398268398265,0,1,1979.0,1,0
2006,10361,1,2,18,HAVERHILL RD,56.768398268398265,0,1,1999.0,0,0
2006,10362,0,9,20,SR-842,56.768398268398265,0,1,2002.0,0,0
2006,10362,0,9,20,SR-842,56.768398268398265,0,0,1985.0,0,0
2006,10362,0,9,20,SR-842,56.768398268398265,0,0,1999.0,0,0
2006,10363,1,5,20,CR-807,56.768398268398265,0,1,2005.0,0,0
2006,10364,0,2,9,JOG RD,56.768398268398265,0,4,1996.0,0,0
2006,10365,0,6,13,INGRAHAM BLVD,56.768398268398265,0,1,1986.0,1,0
2006,10366,0,6,20,SR-70,56.768398268398265,0,1,1999.0,0,0
2006,10367,0,7,19,SR-33,56.768398268398265,0,0,2000.0,0,0
2006,10368,0,1,5,CR-833,56.768398268398265,0,1,1999.0,1,0
2006,10369,0,3,16,CR-229,56.768398268398265,0,0,1995.0,0,0
2006,10369,0,3,16,CR-229,56.768398268398265,0,1,2003.0,0,0
2006,10370,0,4,7,SR-100,56.768398268398265,0,1,1997.0,1,0
2006,10371,1,3,6,E COUNTYLINE RD,56.768398268398265,0,1,1993.0,0,0
2006,10371,1,3,6,E COUNTYLINE RD,56.768398268398265,0,0,2000.0,0,0
2006,10372,0,3,24,I-75,56.768398268398265,0,1,2006.0,0,0
2006,10373,0,2,13,sr-68,56.768398268398265,0,1,2003.0,0,0
2006,10374,0,3,16,I-4,56.768398268398265,0,2,1994.0,0,0
2006,10375,0,1,9,SANSBURY WAY,56.768398268398265,0,1,1994.0,0,0
2006,10376,0,3,17,W FORSYTH ST,56.768398268398265,0,1,1993.0,1,0
2006,10376,0,3,17,W FORSYTH ST,56.768398268398265,0,0,2006.0,0,0
2006,10377,0,4,12,US-17,56.768398268398265,0,1,2004.0,1,0
2006,10378,0,3,22,us-27,56.768398268398265,0,1,1996.0,0,0
2006,10378,0,3,22,us-27,56.768398268398265,0,0,1990.0,0,0
2006,10379,0,8,20,N RIVER RD,56.768398268398265,0,1,1999.0,1,0
2006,10380,1,3,18,22ND AVE S,56.768398268398265,0,1,2005.0,0,0
2006,10380,1,3,18,22ND AVE S,56.768398268398265,0,2,2000.0,0,0
2006,10381,0,4,23,22ND AVE,56.768398268398265,0,2,2000.0,1,0
2006,10381,0,4,23,22ND AVE,56.768398268398265,0,0,2001.0,0,0
2006,10382,0,1,4,CR-12,56.768398268398265,0,0,1988.0,1,0
2006,10382,0,1,4,CR-12,56.768398268398265,0,1,1997.0,0,0
2006,10383,0,2,15,US-27,56.768398268398265,0,0,1994.0,1,1
2006,10383,0,2,15,US-27,56.768398268398265,0,1,1992.0,0,1
2006,10384,0,1,1,us-27,56.768398268398265,0,1,1987.0,0,0
2006,10385,0,4,4,I-4,56.768398268398265,0,1,2005.0,0,0
2006,10385,0,4,4,I-4,56.768398268398265,0,0,2006.0,0,0
2006,10386,0,3,7,CR-667,56.768398268398265,0,1,1949.0,1,0
2006,10387,0,1,24,FAIRMONT ST,56.768398268398265,0,1,2006.0,0,0
2006,10388,0,1,23,US-1,56.768398268398265,0,0,2004.0,0,0
2006,10388,0,1,23,US-1,56.768398268398265,0,0,2002.0,0,0
2006,10388,0,1,23,US-1,56.768398268398265,0,1,1989.0,0,0
2006,10389,0,6,10,I-75,56.768398268398265,0,1,1997.0,0,0
2006,10390,0,3,11,KATHERINE ST,56.768398268398265,0,0,1993.0,0,0
2006,10391,0,4,6,US-27,56.768398268398265,0,0,1996.0,0,0
2006,10392,0,3,3,SR-580,56.768398268398265,0,1,1981.0,0,0
2006,10392,0,3,3,SR-580,56.768398268398265,0,0,2004.0,0,0
2006,10393,1,2,20,10TH AVE,56.768398268398265,0,1,1998.0,0,0
2006,10394,1,2,18,SR-699,56.768398268398265,0,1,1997.0,1,0
2006,10395,0,2,17,CARTER RD,56.768398268398265,0,1,1986.0,0,0
2006,10396,1,2,5,US-441,56.768398268398265,0,1,1998.0,0,0
2006,10397,1,2,18,O AVE,56.768398268398265,0,1,2002.0,0,0
2006,10398,1,2,1,SR-60,56.768398268398265,0,1,1998.0,0,0
2006,10399,0,1,20,CR-65C,56.768398268398265,0,1,1990.0,1,0
2006,10400,1,2,13,MIAMI AVE,56.768398268398265,0,1,2006.0,0,0
2006,10400,1,2,13,MIAMI AVE,56.768398268398265,0,0,2005.0,0,0
2006,10401,1,2,6,47TH ST,56.768398268398265,0,1,1998.0,1,0
2006,10401,1,2,6,47TH ST,56.768398268398265,0,0,2003.0,0,0
2006,10402,1,2,15,us-92,56.768398268398265,0,1,1987.0,0,0
2006,10403,0,1,11,BAY HEAD CT,56.768398268398265,0,1,1996.0,1,0
2006,10404,0,3,13,WASHINGTON AVE,56.768398268398265,0,1,1994.0,0,0
2006,10405,1,2,23,US-98,56.768398268398265,0,1,2003.0,0,0
2006,10406,0,3,19,CR-255,56.768398268398265,0,1,2001.0,0,0
2006,10407,0,2,1,SR-40,56.768398268398265,0,1,2006.0,0,0
2006,10407,0,2,1,SR-40,56.768398268398265,0,0,2005.0,0,0
2006,10408,0,1,23,SPOONER RD,56.768398268398265,0,1,1995.0,0,0
2006,10409,1,2,11,ORANGE AVE,56.768398268398265,0,1,2005.0,0,0
2006,10410,0,3,19,us-17,56.768398268398265,0,1,1999.0,1,0
2006,10411,1,2,19,20TH AVE,56.768398268398265,0,1,1997.0,1,0
2006,10412,0,3,15,us-27,56.768398268398265,0,1,2000.0,0,0
2006,10413,0,2,18,GRONTO LAKE RD,56.768398268398265,0,1,1985.0,1,0
2006,10413,0,2,18,GRONTO LAKE RD,56.768398268398265,0,1,1999.0,0,0
2006,10413,0,2,18,GRONTO LAKE RD,56.768398268398265,0,0,2003.0,0,0
2006,10414,1,2,11,us-41,56.768398268398265,0,1,2003.0,0,0
2006,10414,1,2,11,us-41,56.768398268398265,0,0,1996.0,0,0
2006,10415,0,2,10,VENICE AVE,56.768398268398265,0,0,1995.0,0,0
2006,10416,0,2,9,sr-46,56.768398268398265,0,0,1994.0,0,0
2006,10417,1,2,20,SR-5A,56.768398268398265,0,0,2006.0,0,0
2006,10417,1,2,20,SR-5A,56.768398268398265,0,1,1985.0,0,0
2006,10418,4,6,19,4TH ST,56.768398268398265,0,3,1995.0,1,0
2006,10418,4,6,19,4TH ST,56.768398268398265,0,0,2007.0,0,0
2006,10419,1,2,12,us-1,56.768398268398265,0,1,1987.0,0,0
2006,10420,0,1,21,CAJER POSEY RD,56.768398268398265,0,1,2000.0,1,0
2006,10421,0,2,11,AUSTRALIAN AVE,56.768398268398265,0,0,2001.0,0,0
2006,10421,0,2,11,AUSTRALIAN AVE,56.768398268398265,0,1,1995.0,0,0
2006,10422,0,3,21,us-27,56.768398268398265,0,1,2000.0,0,0
2006,10423,1,2,20,37TH AVE,56.768398268398265,0,4,2000.0,0,0
2006,10423,1,2,20,37TH AVE,56.768398268398265,0,0,2005.0,0,0
2006,10423,1,2,20,37TH AVE,56.768398268398265,0,0,1995.0,0,0
2006,10424,0,2,21,I-95,56.768398268398265,0,1,1966.0,1,0
2006,10425,0,2,23,I-10,56.768398268398265,0,1,1996.0,0,0
2006,10426,1,2,24,us-90,56.768398268398265,0,1,2004.0,0,0
2006,10426,1,2,24,us-90,56.768398268398265,0,0,2003.0,0,0
2006,10427,0,3,8,OLD CUTLER RD,56.768398268398265,0,0,2002.0,0,0
2006,10427,0,3,8,OLD CUTLER RD,56.768398268398265,0,1,1984.0,0,0
2006,10428,0,2,22,I-10,56.768398268398265,0,1,1999.0,0,0
2006,10429,0,3,14,GRAND BLVD,56.768398268398265,0,2,1990.0,0,0
2006,10429,0,3,14,GRAND BLVD,56.768398268398265,0,0,1998.0,1,0
2006,10430,0,4,15,CR-252,56.768398268398265,0,1,2004.0,0,0
2006,10430,0,4,15,CR-252,56.768398268398265,0,0,2003.0,0,0
2006,10431,1,2,22,DANIELS PKJWY,56.768398268398265,0,0,2004.0,0,0
2006,10432,0,2,15,SR-121,56.768398268398265,0,0,2004.0,0,0
2006,10432,0,2,15,SR-121,56.768398268398265,0,2,2000.0,0,0
2006,10433,0,2,2,SW IMPORT DR,56.768398268398265,0,0,2001.0,1,0
2006,10433,0,2,2,SW IMPORT DR,56.768398268398265,0,1,1997.0,0,0
2006,10434,0,3,24,sr-884,56.768398268398265,0,1,2002.0,0,0
2006,10435,0,1,1,us-41,56.768398268398265,0,1,1991.0,1,0
2006,10436,0,6,12,SR-A1A,56.768398268398265,0,1,1998.0,1,0
2006,10437,1,2,21,us-441,56.768398268398265,0,1,2006.0,0,0
2006,10438,0,2,17,NE 13TH ST,56.768398268398265,0,0,2006.0,1,0
2006,10438,0,2,17,NE 13TH ST,56.768398268398265,0,1,1990.0,0,0
2006,10438,0,2,17,NE 13TH ST,56.768398268398265,0,0,1979.0,0,0
2006,10438,0,2,17,NE 13TH ST,56.768398268398265,0,0,2001.0,0,0
2006,10439,1,2,10,sr-85,56.768398268398265,0,1,1982.0,1,0
2006,10440,0,5,10,NEWMARK DR,56.768398268398265,0,1,2001.0,0,0
2006,10441,0,3,22,ABBEY DR,56.768398268398265,0,1,1995.0,0,0
2006,10442,1,2,16,us-17,56.768398268398265,0,1,1999.0,0,0
2006,10443,0,2,10,i-75,56.768398268398265,0,1,1998.0,0,0
2006,10444,1,2,23,SR-816,56.768398268398265,0,1,1988.0,0,0
2006,10444,1,2,23,SR-816,56.768398268398265,0,0,1997.0,0,0
2006,10445,0,2,15,US-441,56.768398268398265,0,1,2003.0,0,0
2006,10445,0,2,15,US-441,56.768398268398265,0,0,1996.0,0,0
2006,10446,0,2,22,UNIVERSITY DR,56.768398268398265,0,0,2004.0,0,0
2006,10446,0,2,22,UNIVERSITY DR,56.768398268398265,0,1,1991.0,0,0
2006,10447,0,1,15,SR-540,56.768398268398265,0,1,2002.0,1,0
2006,10448,0,2,19,US-98,56.768398268398265,0,1,2005.0,0,0
2006,10449,1,3,23,SR-5A,56.768398268398265,0,1,1989.0,1,0
2006,10450,1,2,11,SR-5A,56.768398268398265,0,1,2000.0,1,0
2006,10451,0,7,3,FLOMICH ST,56.768398268398265,0,1,2000.0,0,0
2006,10452,0,1,2,DELTONA BLVD,56.768398268398265,0,1,1998.0,1,0
2006,10453,0,1,21,US-1,56.768398268398265,0,1,2004.0,1,0
2006,10454,0,1,5,US-19,56.768398268398265,0,2,2005.0,0,0
2006,10454,0,1,5,US-19,56.768398268398265,0,0,1996.0,0,0
2006,10455,0,4,18,US-41,56.768398268398265,0,1,1997.0,1,0
2006,10456,0,3,7,CR-209,56.768398268398265,0,1,1996.0,1,0
2006,10457,0,3,17,SR-50,56.768398268398265,0,1,1996.0,0,0
2006,10457,0,3,17,SR-50,56.768398268398265,0,1,1991.0,0,0
2006,10458,0,4,9,CENTRAL BLVD,56.768398268398265,0,1,1996.0,0,0
2006,10458,0,4,9,CENTRAL BLVD,56.768398268398265,0,0,1995.0,0,0
2006,10459,0,3,20,CR-490,56.768398268398265,0,1,2005.0,0,0
2006,10460,0,2,18,PAPERCRAFT AVE,56.768398268398265,0,1,1999.0,0,0
2006,10460,0,2,18,PAPERCRAFT AVE,56.768398268398265,0,0,1990.0,0,0
2006,10461,0,2,5,SR-50,56.768398268398265,0,1,1998.0,0,0
2006,10461,0,2,5,SR-50,56.768398268398265,0,0,2005.0,0,0
2006,10462,0,3,6,W POWERLINE ST,56.768398268398265,0,1,1994.0,1,0
2006,10463,1,2,6,us-17,56.768398268398265,0,1,1999.0,0,0
2006,10464,0,4,17,SW 328TH ST,56.768398268398265,0,0,1985.0,0,0
2006,10464,0,4,17,SW 328TH ST,56.768398268398265,0,1,1977.0,0,0
2006,10465,0,2,21,MONACO DR,56.768398268398265,0,0,1999.0,1,0
2006,10466,1,2,15,us-1,56.768398268398265,0,2,2004.0,0,0
2006,10466,1,2,15,us-1,56.768398268398265,0,0,2001.0,0,0
2006,10467,0,3,9,HOLLYWOOD BLVD,56.768398268398265,0,1,1998.0,0,0
2006,10467,0,3,9,HOLLYWOOD BLVD,56.768398268398265,0,0,1995.0,0,0
2006,10468,0,2,9,I-75,56.768398268398265,0,0,2002.0,1,0
2006,10468,0,2,9,I-75,56.768398268398265,0,2,2001.0,0,0
2006,10469,1,7,1,I-75,56.768398268398265,0,4,1993.0,0,0
2006,10470,0,2,16,CR-615,56.768398268398265,0,1,1990.0,0,0
2006,10471,1,2,24,US-17-92,56.768398268398265,0,0,1996.0,0,2
2006,10471,1,2,24,US-17-92,56.768398268398265,0,0,2000.0,0,2
2006,10472,0,2,1,SR-100,56.768398268398265,0,1,1995.0,0,0
2006,10473,1,2,10,SR-A1A,56.768398268398265,0,1,2004.0,0,0
2006,10473,1,2,10,SR-A1A,56.768398268398265,0,0,2004.0,0,0
2006,10474,2,4,18,US-98,56.768398268398265,0,1,1994.0,1,0
2006,10475,1,2,2,FLEMING ST,56.768398268398265,0,0,2003.0,0,0
