YEAR,ST_CASE,NUM_PEDS,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1996,10621,1,2,18,140,125.0,0,0,1994.0,1,0
1996,10622,0,2,17,318,15.0,0,0,1985.0,0,0
1996,10622,0,2,17,318,15.0,0,0,1989.0,1,1
1996,10623,0,2,15,112,68.0,0,0,1994.0,0,0
1996,10623,0,2,15,112,68.0,0,0,1994.0,2,0
1996,10623,0,2,15,112,68.0,0,0,1996.0,0,0
1996,10624,0,1,24,914,8.0,0,0,1986.0,2,0
1996,10625,0,2,23,142503,5.0,0,0,1989.0,2,0
1996,10625,0,2,23,142503,5.0,0,0,1992.0,0,0
1996,10626,0,3,16,20,1.0,0,0,1987.0,1,0
1996,10627,0,1,20,1300,25.0,0,0,1986.0,1,0
1996,10628,0,2,9,87,109.0,0,0,1994.0,1,0
1996,10628,0,2,9,87,109.0,0,0,1989.0,0,0
1996,10629,0,2,15,156,42.0,0,0,1991.0,0,0
1996,10629,0,2,15,156,42.0,0,0,1983.0,1,0
1996,10630,1,3,1,5186,0.0,0,0,1987.0,0,0
1996,10630,1,3,1,5186,0.0,0,0,1983.0,1,0
1996,10631,0,4,16,167,13.0,0,0,1979.0,1,0
1996,10632,0,2,24,231,83.0,0,0,1989.0,1,0
1996,10633,0,4,15,SR47,173.0,0,0,1992.0,2,0
1996,10633,0,4,15,SR47,173.0,0,0,1997.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1992.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1995.0,1,0
1996,10634,0,2,17,5,52.0,0,0,1996.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1996.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1993.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1990.0,0,0
1996,10634,0,2,17,5,52.0,0,0,1976.0,0,0
1996,10635,0,3,12,161703,18.0,0,0,1978.0,1,0
1996,10635,0,3,12,161703,18.0,0,0,1980.0,0,0
1996,10636,1,5,23,I85,969.0,0,0,1976.0,1,1
1996,10637,0,1,3,260,55.0,0,0,1994.0,1,0
1996,10637,0,1,3,260,55.0,0,0,1996.0,0,0
1996,10638,0,1,12,31,5.0,0,0,1983.0,1,1
1996,10639,0,4,24,163,35.0,0,0,1988.0,1,0
1996,10640,0,6,2,109,90.0,0,0,1996.0,1,0
1996,10641,0,1,17,629807,1.0,0,0,1975.0,1,1
1996,10642,1,2,21,40SP,36.0,0,0,1989.0,1,0
1996,10642,1,2,21,40SP,36.0,0,0,1988.0,0,0
1996,10643,0,1,18,I20,343.0,0,0,1995.0,1,0
1996,10644,0,3,15,40,198.0,0,0,1992.0,2,0
1996,10645,0,4,24,697,2.0,0,0,1994.0,1,1
1996,10646,0,3,21,133,19.0,0,0,1991.0,0,0
1996,10646,0,3,21,133,19.0,0,0,1989.0,1,0
1996,10647,0,2,7,579,82.0,0,0,1987.0,1,0
1996,10648,0,2,13,71,109.0,0,0,1984.0,1,0
1996,10648,0,2,13,71,109.0,0,0,1996.0,1,0
1996,10649,0,2,11,SR515,95.0,0,0,1995.0,0,0
1996,10649,0,2,11,SR515,95.0,0,0,1986.0,2,0
1996,10650,0,2,10,32,85.0,0,0,1977.0,0,1
1996,10650,0,2,10,32,85.0,0,0,1988.0,2,0
1996,10651,0,11,22,582,106.0,0,0,1995.0,1,0
1996,10652,0,2,15,20,98.0,0,0,1987.0,0,0
1996,10652,0,2,15,20,98.0,0,0,1995.0,1,0
1996,10653,0,2,5,631,28.0,0,0,1999.0,1,1
1996,10654,0,2,19,SR4,236.0,0,0,1988.0,0,0
1996,10654,0,2,19,SR4,236.0,0,0,1984.0,1,0
1996,10655,0,6,16,I95,162.0,0,0,1979.0,0,0
1996,10655,0,6,16,I95,162.0,0,0,1984.0,0,0
1996,10655,0,6,16,I95,162.0,0,0,1988.0,0,0
1996,10656,1,2,7,I20,589.0,0,0,1990.0,1,0
1996,10656,1,2,7,I20,589.0,0,0,1988.0,0,0
1996,10657,0,2,16,I75,2459.0,0,0,1989.0,0,0
1996,10658,0,1,16,289,10.0,0,0,1987.0,1,0
1996,10658,0,1,16,289,10.0,0,0,1991.0,0,0
1996,10659,0,4,15,666,41.0,0,0,1986.0,1,0
1996,10659,0,4,15,666,41.0,0,0,1989.0,0,0
1996,10659,0,4,15,666,41.0,0,0,1989.0,0,0
1996,10660,0,4,21,082723,4.0,0,0,1986.0,1,1
1996,10661,0,1,4,I75,2539.0,0,0,1973.0,1,1
1996,10662,0,2,7,490,13.0,0,0,1991.0,1,0
1996,10663,0,4,19,SR107,6.0,0,0,1994.0,1,1
1996,10663,0,4,19,SR107,6.0,0,0,1996.0,1,0
1996,10664,1,2,14,348403,33.0,0,0,1987.0,1,0
1996,10664,1,2,14,348403,33.0,0,0,1997.0,0,0
1996,10664,1,2,14,348403,33.0,0,0,1988.0,0,0
1996,10665,0,2,12,SR8,112.0,0,0,1993.0,0,0
1996,10665,0,2,12,SR8,112.0,0,0,1993.0,2,0
1996,10666,0,1,11,281,18.0,0,0,1988.0,1,1
1996,10667,0,4,10,83,199.0,0,0,1992.0,1,0
1996,10667,0,4,10,83,199.0,0,0,1991.0,0,1
1996,10668,0,1,14,850,3.0,0,1,1999.0,0,0
1996,10668,0,1,14,850,3.0,0,1,1996.0,1,0
1996,10669,0,4,18,1990,2.0,0,0,1987.0,0,0
1996,10669,0,4,18,1990,2.0,0,0,1996.0,1,0
1996,10670,0,1,21,269,16.0,0,0,1999.0,1,0
1996,10670,0,1,21,269,16.0,0,0,1996.0,0,0
1996,10671,0,4,21,707,54.0,0,0,1990.0,1,0
1996,10671,0,4,21,707,54.0,0,0,1979.0,0,0
1996,10672,0,1,17,220,2.0,0,0,1991.0,1,0
1996,10673,0,2,8,I85,674.0,0,0,1988.0,1,0
1996,10673,0,2,8,I85,674.0,0,0,1994.0,0,0
1996,10674,0,2,19,SR520,133.0,0,0,1990.0,0,1
1996,10674,0,2,19,SR520,133.0,0,0,1995.0,0,0
1996,10675,0,4,9,SR30,142.0,0,0,1992.0,0,0
1996,10675,0,4,9,SR30,142.0,0,0,1990.0,1,0
1996,10676,1,2,22,1142,0.0,0,0,1980.0,1,0
1996,10676,1,2,22,1142,0.0,0,0,1993.0,0,0
1996,10677,1,2,3,I20,1286.0,0,0,1987.0,1,0
1996,10677,1,2,3,I20,1286.0,0,0,1992.0,0,0
1996,10678,0,4,8,SR15,110.0,0,0,1994.0,1,0
1996,10679,0,1,19,108,35.0,0,0,1984.0,1,0
1996,10679,0,1,19,108,35.0,0,0,1980.0,0,1
1996,10680,0,3,11,314,30.0,0,0,1980.0,1,0
1996,10680,0,3,11,314,30.0,0,0,1993.0,1,0
1996,10681,0,3,17,967,14.0,0,0,1974.0,1,1
1996,10682,0,5,20,SR1,260.0,0,0,1985.0,1,0
1996,10683,0,1,4,276,75.0,0,0,1982.0,1,0
1996,10684,0,1,8,539,33.0,0,0,1982.0,1,1
1996,10684,0,1,8,539,33.0,0,0,1991.0,0,0
1996,10685,0,4,8,156,46.0,0,0,1976.0,1,0
1996,10686,0,2,21,48,12.0,0,0,1978.0,1,1
1996,10686,0,2,21,48,12.0,0,0,1987.0,0,0
1996,10687,1,2,19,349803,41.0,0,0,1988.0,1,0
1996,10688,0,2,2,SR56,73.0,0,0,1996.0,1,1
1996,10689,0,2,3,11,76.0,0,0,1985.0,0,0
1996,10689,0,2,3,11,76.0,0,0,1992.0,1,0
1996,10690,0,2,23,I75,2906.0,0,0,1979.0,0,1
1996,10691,0,2,18,140,27.0,0,0,1986.0,0,1
1996,10691,0,2,18,140,27.0,0,0,1990.0,1,0
1996,10692,0,2,5,SR15,72.0,0,0,1991.0,1,1
1996,10693,0,1,17,I16,894.0,0,0,1990.0,1,0
1996,10693,0,1,17,I16,894.0,0,0,1993.0,0,0
1996,10694,0,8,14,1954,8.0,0,0,1988.0,0,0
1996,10695,0,1,9,138,13.0,0,0,1989.0,1,1
1996,10695,0,1,9,138,13.0,0,0,1988.0,0,0
1996,10696,0,5,1,I285,291.0,0,0,1987.0,1,0
1996,10696,0,5,1,I285,291.0,0,0,1994.0,0,0
1996,10697,0,3,14,SR73,300.0,0,0,1987.0,1,0
1996,10698,0,8,16,SR27,90.0,0,0,1993.0,1,1
1996,10699,0,1,6,305,2.0,0,0,1986.0,1,1
1996,10700,0,2,6,SR20,113.0,0,0,1988.0,2,0
1996,10700,0,2,6,SR20,113.0,0,0,1976.0,0,0
1996,10701,0,1,3,391,28.0,0,0,1996.0,1,1
1996,10702,0,2,17,67,11.0,0,0,1992.0,1,0
1996,10703,0,2,14,357,17.0,0,0,1996.0,0,0
1996,10704,0,1,8,SR35,96.0,0,0,1990.0,1,0
1996,10704,0,1,8,SR35,96.0,0,0,1973.0,0,0
1996,10705,0,2,14,SR25,146.0,0,0,1986.0,1,1
1996,10706,0,1,16,999999,9999.0,0,0,1986.0,0,1
1996,10706,0,1,16,999999,9999.0,0,0,1994.0,1,0
1996,10707,0,2,17,204,188.0,0,0,1995.0,0,0
1996,10707,0,2,17,204,188.0,0,0,1991.0,1,0
1996,10708,1,3,23,I285,446.0,0,0,1992.0,1,1
1996,10709,1,2,20,SR11,31.0,0,0,1996.0,0,0
1996,10710,1,2,10,54,110.0,0,0,1992.0,0,1
1996,10710,1,2,10,54,110.0,0,0,1979.0,1,1
1996,10711,0,3,14,20,42.0,0,0,1989.0,1,1
1996,10712,0,1,1,309,53.0,0,0,1974.0,1,1
1996,10713,0,6,16,SR515,42.0,0,0,1981.0,1,1
1996,10714,0,1,8,SR7,86.0,0,0,1990.0,1,1
1996,10715,0,2,20,21,82.0,0,0,1992.0,1,1
1996,10716,1,2,17,272,58.0,0,0,1983.0,1,0
1996,10717,0,3,14,SR3,175.0,0,0,1990.0,0,0
1996,10718,0,6,24,330,8.0,0,0,1982.0,1,0
1996,10718,0,6,24,330,8.0,0,0,1989.0,0,0
1996,10719,1,3,21,139,6.0,0,0,1983.0,1,0
1996,10719,1,3,21,139,6.0,0,0,1994.0,0,0
1996,10720,0,3,16,9,265.0,0,0,1993.0,1,1
1996,10721,0,2,4,136,21.0,0,0,1993.0,0,1
1996,10721,0,2,4,136,21.0,0,0,1981.0,1,1
1996,10722,0,3,2,1042,6.0,0,0,1995.0,0,0
1996,10722,0,3,2,1042,6.0,0,0,1979.0,1,1
1996,10723,0,2,13,88,18.0,0,0,1991.0,1,0
1996,10724,0,6,3,I20,997.0,0,0,1994.0,0,0
1996,10725,0,3,3,I20,994.0,0,0,1994.0,1,0
1996,10726,0,2,18,69,36.0,0,0,1997.0,1,1
1996,10727,0,5,7,SR400,173.0,0,0,1987.0,1,1
1996,10728,0,1,2,1349,15.0,0,0,1980.0,1,1
1996,10729,0,3,20,SR1,196.0,0,0,1993.0,1,0
1996,10729,0,3,20,SR1,196.0,0,0,1991.0,0,0
1996,10730,0,3,15,7,12.0,1,0,1972.0,1,0
1996,10730,0,3,15,7,12.0,1,0,1979.0,0,0
1996,10731,0,1,19,SR23,174.0,0,0,1989.0,1,0
1996,10732,0,3,13,SR1,128.0,0,0,1996.0,0,1
1996,10732,0,3,13,SR1,128.0,0,0,1984.0,1,0
1996,10733,0,6,20,32,19.0,0,0,1996.0,0,0
1996,10734,0,4,18,I95,967.0,0,0,1996.0,1,0
1996,10735,0,6,12,260,7.0,0,0,1980.0,1,0
1996,10736,0,1,6,298,40.0,0,0,1992.0,0,1
1996,10736,0,1,6,298,40.0,0,0,1991.0,1,0
1996,10737,0,1,7,I75,1428.0,0,0,1989.0,0,0
1996,10737,0,1,7,I75,1428.0,0,0,1990.0,1,0
1996,10738,0,1,10,169,10.0,0,0,1988.0,1,0
1996,10739,0,3,10,311,0.0,0,0,1995.0,1,0
1996,10739,0,3,10,311,0.0,0,0,1988.0,0,0
1996,10740,0,2,23,I59,47.0,0,0,1991.0,0,0
1996,10740,0,2,23,I59,47.0,0,0,1995.0,0,0
1996,10740,0,2,23,I59,47.0,0,0,1995.0,0,0
1996,10740,0,2,23,I59,47.0,0,0,1989.0,2,0
1996,10740,0,2,23,I59,47.0,0,0,1994.0,0,0
1996,10741,0,1,3,122,21.0,0,0,1991.0,1,0
1996,10742,0,2,13,60,0.0,0,0,1996.0,0,0
1996,10743,0,1,1,1,68.0,0,0,1979.0,0,0
1996,10744,0,2,5,577,80.0,0,0,1986.0,1,1
1996,10744,0,2,5,577,80.0,0,0,1995.0,0,0
1996,10745,0,2,5,I95,137.0,0,0,1986.0,0,0
1996,10745,0,2,5,I95,137.0,0,0,1992.0,1,0
1996,10746,0,1,7,301107,24.0,0,0,1988.0,1,0
1996,10747,0,3,12,1744,4.0,0,0,1986.0,1,0
1996,10747,0,3,12,1744,4.0,0,0,1990.0,0,0
1996,10748,0,3,9,172,69.0,0,0,1994.0,1,0
1996,10749,0,3,10,477,86.0,0,0,1993.0,1,0
1996,10749,0,3,10,477,86.0,0,0,1990.0,2,0
1996,10750,0,1,5,SR520,28.0,0,0,1987.0,1,1
1996,10751,0,4,20,I75,2820.0,0,0,1994.0,1,0
1996,10752,0,2,16,1551,22.0,0,0,1981.0,0,0
1996,10753,1,3,20,139,160.0,0,0,1982.0,1,1
1996,10753,1,3,20,139,160.0,0,0,1988.0,1,0
1996,10754,1,2,7,I185,158.0,0,0,1993.0,0,0
1996,10754,1,2,7,I185,158.0,0,0,1996.0,1,0
1996,10755,0,2,9,18,1.0,0,0,1989.0,1,0
1996,10755,0,2,9,18,1.0,0,0,1991.0,0,0
1996,10756,0,2,12,37,48.0,0,0,1993.0,1,1
1996,10757,0,1,10,11,2.0,0,0,1993.0,2,1
1996,10758,0,1,2,I95,455.0,0,0,1987.0,1,0
1996,10759,1,2,21,13,20.0,0,0,1991.0,1,0
1996,10760,1,3,11,257,104.0,0,0,1995.0,1,0
1996,10761,0,3,3,I85,850.0,0,0,1982.0,0,0
1996,10761,0,3,3,I85,850.0,0,0,1986.0,1,0
1996,10761,0,3,3,I85,850.0,0,0,1988.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1995.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1991.0,1,0
1996,10762,1,2,19,SR14,99.0,0,0,1994.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1984.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1982.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1983.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1993.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1980.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1988.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1996.0,0,0
1996,10762,1,2,19,SR14,99.0,0,0,1987.0,0,0
1996,10763,0,8,16,269,34.0,0,0,1995.0,1,0
1996,10764,0,3,24,89,4.0,0,0,1976.0,1,1
1996,10765,0,1,5,I20,1952.0,0,0,1981.0,1,0
1996,10766,0,5,7,SR22,213.0,0,0,1982.0,1,0
1996,10766,0,5,7,SR22,213.0,0,0,1993.0,0,0
1996,10767,0,1,2,SR6,205.0,0,0,1992.0,0,0
1996,10767,0,1,2,SR6,205.0,0,0,1984.0,1,0
1996,10768,0,5,6,77,10.0,0,0,1989.0,1,1
1996,10768,0,5,6,77,10.0,0,0,1990.0,0,0
1996,10769,0,2,15,sr31,75.0,0,0,1988.0,1,1
1996,10770,1,3,11,54,15.0,0,0,1987.0,1,0
1996,10770,1,3,11,54,15.0,0,0,1989.0,0,0
1996,10771,0,4,11,485,3.0,0,0,1980.0,1,1
1996,10772,0,1,3,65,71.0,0,0,1995.0,0,1
1996,10772,0,1,3,65,71.0,0,0,1989.0,1,0
1996,10772,0,1,3,65,71.0,0,0,1979.0,0,0
1996,10773,0,2,15,SR27,224.0,0,0,1983.0,1,1
1996,10773,0,2,15,SR27,224.0,0,0,1992.0,0,0
1996,10774,0,3,16,204,211.0,0,0,1987.0,1,0
1996,10775,0,1,23,SR10,26.0,0,0,1983.0,1,0
1996,10775,0,1,23,SR10,26.0,0,0,1978.0,0,0
1996,10776,0,4,24,189,9999.0,0,0,1984.0,1,0
1996,10776,0,4,24,189,9999.0,0,0,1991.0,0,0
1996,10777,0,3,20,348403,29.0,0,0,1983.0,1,1
1996,10778,0,4,23,I95,1071.0,0,0,1976.0,0,0
1996,10778,0,4,23,I95,1071.0,0,0,1993.0,1,0
1996,10779,0,1,6,33,111.0,0,0,1986.0,1,1
1996,10779,0,1,6,33,111.0,0,0,1989.0,0,0
1996,10780,0,1,6,212,51.0,0,0,1990.0,0,0
1996,10780,0,1,6,212,51.0,0,0,1994.0,1,0
1996,10781,0,1,15,1475,58.0,0,0,1996.0,0,0
1996,10781,0,1,15,1475,58.0,0,0,1988.0,1,0
1996,10781,0,1,15,1475,58.0,0,0,1987.0,0,0
1996,10782,0,2,15,i75,2616.0,0,0,1982.0,1,1
1996,10783,0,1,18,66,4.0,0,0,1995.0,3,0
1996,10783,0,1,18,66,4.0,0,0,1995.0,0,0
1996,10784,0,3,12,140,108.0,0,0,1982.0,1,0
1996,10785,0,2,13,14SP,23.0,0,0,1988.0,1,0
1996,10786,0,2,7,417,7.0,0,0,1990.0,1,0
1996,10786,0,2,7,417,7.0,0,0,1989.0,0,0
1996,10787,0,4,7,62,23.0,0,0,1991.0,0,0
1996,10787,0,4,7,62,23.0,0,0,1988.0,1,0
1996,10788,1,2,18,124,134.0,0,0,1994.0,0,0
1996,10788,1,2,18,124,134.0,0,0,1989.0,1,0
1996,10789,0,3,3,74,128.0,0,0,1991.0,1,0
1996,10789,0,3,3,74,128.0,0,0,1986.0,0,0
1996,10790,0,1,19,86,6.0,0,0,1989.0,0,0
1996,10790,0,1,19,86,6.0,0,0,1995.0,1,0
1996,10791,0,3,11,I95,7.0,0,0,1996.0,0,0
1996,10792,0,5,22,SR8,66.0,0,0,1990.0,0,0
1996,10792,0,5,22,SR8,66.0,0,0,1990.0,1,1
1996,10793,0,2,24,SR247,169.0,0,0,1972.0,1,0
1996,10794,0,3,7,360,89.0,0,0,1995.0,0,0
1996,10794,0,3,7,360,89.0,0,0,1989.0,1,1
1996,10795,0,2,4,4524,5.0,0,0,1986.0,0,0
1996,10796,0,1,3,558,2.0,0,0,1966.0,1,1
1996,10797,0,2,19,2607,2.0,0,0,1987.0,1,0
1996,10797,0,2,19,2607,2.0,0,0,1992.0,0,0
1996,10798,0,4,18,286,50.0,0,0,1989.0,2,1
1996,10799,0,5,20,SR4,95.0,0,0,1990.0,1,0
1996,10800,0,6,13,639,3.0,0,0,1992.0,0,0
1996,10800,0,6,13,639,3.0,0,0,1988.0,1,0
1996,10801,0,1,13,496,1.0,0,0,1994.0,1,1
1996,10802,0,2,16,SR27,67.0,0,0,1990.0,1,0
1996,10803,0,2,11,SR31,146.0,0,0,1991.0,1,1
1996,10804,0,1,1,181,34.0,0,0,1981.0,1,1
1996,10805,0,3,14,146,1.0,0,0,1991.0,1,0
1996,10805,0,3,14,146,1.0,0,0,1969.0,0,0
1996,10806,0,2,2,SR121,146.0,0,0,1981.0,1,0
1996,10806,0,2,2,SR121,146.0,0,0,1995.0,0,0
1996,10806,0,2,2,SR121,146.0,0,0,1991.0,0,0
1996,10807,0,9,17,I75,2943.0,0,0,1990.0,0,0
1996,10807,0,9,17,I75,2943.0,0,0,1993.0,1,0
1996,10808,0,1,21,134203,4.0,0,0,1979.0,1,1
1996,10808,0,1,21,134203,4.0,0,0,1986.0,1,0
1996,10808,0,1,21,134203,4.0,0,0,1985.0,0,0
1996,10809,0,5,22,196,17.0,0,0,1990.0,1,0
1996,10810,0,1,24,144,159.0,0,0,1996.0,1,1
1996,10810,0,1,24,144,159.0,0,0,1983.0,0,0
1996,10811,0,1,15,92,12.0,0,0,1986.0,1,1
1996,10812,0,2,2,674,3.0,0,0,1997.0,2,0
1996,10812,0,2,2,674,3.0,0,0,1990.0,0,0
1996,10813,0,1,17,397,27.0,0,0,1986.0,1,0
1996,10814,0,2,4,I24,14.0,0,0,1986.0,1,0
1996,10815,0,2,12,SR10,71.0,0,0,1995.0,1,0
1996,10815,0,2,12,SR10,71.0,0,0,1984.0,0,0
1996,10816,0,3,16,197,28.0,0,0,1980.0,0,0
1996,10817,0,1,13,212,5.0,0,0,1986.0,0,0
1996,10817,0,1,13,212,5.0,0,0,1992.0,1,0
1996,10818,0,4,19,SR27,52.0,0,0,1988.0,1,0
1996,10819,0,1,19,447,33.0,0,0,1993.0,2,0
1996,10819,0,1,19,447,33.0,0,0,1994.0,0,0
1996,10820,0,1,20,553,6.0,0,0,1977.0,0,0
1996,10820,0,1,20,553,6.0,0,0,1992.0,1,0
1996,10821,0,1,20,175,15.0,0,0,1984.0,1,1
1996,10822,0,2,17,201,80.0,0,0,1993.0,1,0
1996,10823,0,1,21,536,39.0,0,0,1991.0,1,0
1996,10823,0,1,21,536,39.0,0,0,1991.0,0,0
1996,10824,1,5,18,SR38,118.0,0,0,1988.0,1,1
1996,10825,0,2,6,51,95.0,0,0,1986.0,1,0
1996,10825,0,2,6,51,95.0,0,0,1994.0,1,0
1996,10825,0,2,6,51,95.0,0,0,1986.0,0,0
1996,10826,0,3,17,299,19.0,0,0,1995.0,1,1
1996,10827,0,1,1,599,9.0,0,0,1992.0,1,0
1996,10828,0,2,6,1318,5.0,0,0,1993.0,1,1
1996,10829,0,1,2,SR10,236.0,0,0,1986.0,1,1
1996,10830,0,2,14,88,132.0,0,0,1993.0,0,0
1996,10831,0,2,24,6,22.0,0,0,1991.0,1,0
1996,10831,0,2,24,6,22.0,0,0,1985.0,0,0
1996,10832,0,2,10,39,20.0,0,0,1989.0,1,0
1996,10832,0,2,10,39,20.0,0,0,1984.0,0,0
1996,10832,0,2,10,39,20.0,0,0,1995.0,0,0
1996,10833,0,2,7,49,162.0,0,0,1996.0,1,0
1996,10834,0,3,21,22,169.0,0,0,1991.0,1,0
1996,10835,0,2,8,144,133.0,0,0,1989.0,1,1
1996,10835,0,2,8,144,133.0,0,0,1979.0,0,0
1996,10836,0,2,7,SR35,54.0,0,0,1988.0,1,0
1996,10836,0,2,7,SR35,54.0,0,0,1983.0,0,0
1996,10837,0,4,16,SR365,47.0,0,0,1985.0,1,0
1996,10837,0,4,16,SR365,47.0,0,0,1987.0,1,0
1996,10838,0,2,13,SR1,128.0,0,0,1973.0,1,0
1996,10838,0,2,13,SR1,128.0,0,0,1999.0,0,0
1996,10839,0,2,1,105,12.0,0,0,1986.0,1,0
1996,10840,0,4,13,SR30,56.0,0,0,1992.0,1,0
1996,10840,0,4,13,SR30,56.0,0,0,1991.0,0,0
1996,10841,0,4,13,81,184.0,0,0,1984.0,1,1
1996,10842,0,2,15,120,45.0,0,0,1993.0,0,0
1996,10843,0,1,15,I16,120.0,0,0,1988.0,1,0
1996,10843,0,1,15,I16,120.0,0,0,1993.0,0,0
1996,10844,0,4,15,SR365,232.0,0,0,1996.0,1,0
1996,10845,0,6,18,85,2.0,0,0,1989.0,1,0
1996,10846,0,1,20,451,6.0,0,0,1965.0,1,0
1996,10847,0,1,2,74,9.0,0,0,1993.0,1,0
1996,10847,0,1,2,74,9.0,0,0,1993.0,0,0
1996,10848,1,3,18,SR1,6.0,0,0,1988.0,0,0
1996,10849,0,1,20,107,14.0,0,0,1986.0,0,0
1996,10850,0,2,14,71,2.0,0,0,1991.0,1,0
1996,10850,0,2,14,71,2.0,0,0,1994.0,0,0
1996,10851,0,1,5,SR30,68.0,0,0,1980.0,1,0
1996,10852,0,4,21,486,12.0,0,0,1988.0,1,0
1996,10853,0,1,8,119501,0.0,0,0,1983.0,1,1
1996,10854,1,3,19,4,214.0,0,0,1988.0,1,0
1996,10855,1,2,12,1109,4.0,0,0,1986.0,1,0
1996,10856,0,2,20,SR26,36.0,0,0,1988.0,0,0
1996,10857,0,1,1,SR520,75.0,0,0,1975.0,2,0
1996,10858,0,4,16,SR3,73.0,0,0,1989.0,3,1
1996,10858,0,4,16,SR3,73.0,0,0,1994.0,0,0
1996,10859,0,1,1,010103,11.0,0,0,1985.0,1,1
1996,10860,0,2,14,219,112.0,1,0,1989.0,1,0
1996,10861,0,3,13,247CO,17.0,0,0,1991.0,2,1
1996,10862,0,1,16,384,56.0,0,0,1999.0,1,1
1996,10863,0,1,16,61,25.0,0,0,1984.0,1,1
1996,10864,0,1,15,229,9.0,0,0,1994.0,0,0
1996,10864,0,1,15,229,9.0,0,0,1993.0,1,0
1996,10865,1,3,20,SR7,120.0,0,0,1993.0,1,1
1996,10866,1,2,18,999999,1177.0,0,0,1980.0,0,1
1996,10866,1,2,18,999999,1177.0,0,0,1979.0,2,1
1996,10867,0,4,4,SR8,47.0,0,0,1978.0,1,1
1996,10868,0,5,17,49,74.0,0,0,1991.0,3,0
1996,10869,0,2,24,236,26.0,0,0,1987.0,0,0
1996,10870,0,1,21,SR10,86.0,0,0,1991.0,1,1
1996,10870,0,1,21,SR10,86.0,0,0,1983.0,0,0
1996,10871,0,1,5,071603,5.0,0,0,1993.0,1,1
1996,10872,0,7,21,309603,20.0,0,0,1996.0,1,0
1996,10873,0,1,15,821,8.0,0,2,1993.0,0,1
1996,10874,0,1,15,2800,5.0,0,0,1996.0,1,1
1996,10875,0,1,9,999999,9999.0,0,0,1989.0,1,0
1996,10876,1,2,11,SR4,207.0,0,0,1984.0,1,0
1996,10877,0,2,17,307,53.0,0,0,1989.0,1,0
1996,10878,0,2,12,83,27.0,0,0,1994.0,0,0
1996,10879,0,2,10,49C0,34.0,0,0,1990.0,1,1
1996,10880,0,3,15,I75,1928.0,0,0,1992.0,0,0
1996,10880,0,3,15,I75,1928.0,0,0,1994.0,3,0
1996,10881,0,2,14,084303,69.0,0,0,1984.0,1,0
1996,10882,0,2,5,42,123.0,0,0,1994.0,1,1
1996,10883,0,4,8,SR26,190.0,0,0,1989.0,0,0
1996,10884,0,6,18,54,111.0,0,0,1991.0,1,0
1996,10884,0,6,18,54,111.0,0,0,1990.0,0,0
1996,10885,0,2,11,202211,6.0,0,0,1995.0,1,0
1996,10885,0,2,11,202211,6.0,0,0,1990.0,0,0
1996,10886,0,3,17,260,16.0,0,2,1988.0,0,0
1996,10887,0,1,18,382,2.0,0,0,1989.0,1,1
1996,10888,1,3,18,20,148.0,0,0,1982.0,1,1
1996,10889,0,3,7,SR3,37.0,0,0,1986.0,1,1
1996,10890,0,3,17,SR16,135.0,0,0,1985.0,0,0
1996,10891,0,1,21,56,118.0,0,0,1991.0,1,0
1996,10892,0,4,10,242,14.0,0,0,1979.0,1,1
1996,10893,1,2,18,242,14.0,0,0,1984.0,1,1
1996,10894,0,1,13,437,5.0,0,0,1978.0,0,0
1996,10894,0,1,13,437,5.0,0,0,1985.0,1,0
1996,10895,0,1,24,144,102.0,0,0,1995.0,1,0
1996,10896,1,3,7,24,10.0,0,0,1984.0,2,0
1996,10896,1,3,7,24,10.0,0,0,1989.0,0,0
1996,10897,0,4,20,2066,7.0,0,0,1989.0,1,0
1996,10897,0,4,20,2066,7.0,0,0,1979.0,0,0
1996,10898,0,4,20,704,66.0,0,0,1992.0,1,0
1996,10899,0,4,16,SR1,183.0,0,0,1996.0,1,0
1996,10900,0,6,14,81,26.0,0,0,1986.0,0,0
1996,10901,0,1,22,9,151.0,0,0,1979.0,1,1
1996,10902,0,2,10,SR27,8.0,0,0,1992.0,0,0
1996,10903,0,1,6,494,20.0,0,0,1995.0,1,0
1996,10904,1,2,21,3377,3.0,0,0,1993.0,1,1
1996,10905,0,2,19,49,80.0,0,0,1985.0,0,0
1996,10905,0,2,19,49,80.0,0,0,1991.0,1,0
1996,10905,0,2,19,49,80.0,0,0,1977.0,0,0
1996,10906,0,3,16,83,67.0,1,0,1988.0,0,0
