YEAR,ST_CASE,PERSONS,HOUR,ROAD_NAME,MILE_MARKER,SCH_BUS,HIT_RUN,MOD_YEAR,DEATHS,DR_DRINK
1987,10617,2,24,SR 580,67596.0,0,0,1986.0,1,0
1987,10617,2,24,SR 580,67596.0,0,0,1970.0,1,1
1987,10618,2,16,CR C 721,67596.0,0,0,1972.0,1,1
1987,10619,2,18,SR 134,67596.0,0,0,1977.0,1,1
1987,10620,3,2,SR 838,67596.0,0,0,1985.0,1,0
1987,10621,1,19,SR AIA,67596.0,0,0,1986.0,1,1
1987,10622,3,13,SR26,67596.0,0,0,1984.0,1,0
1987,10622,3,13,SR26,67596.0,0,0,1986.0,0,0
1987,10623,2,13,LKSHOREDR,67596.0,0,0,1978.0,2,0
1987,10623,2,13,LKSHOREDR,67596.0,0,0,1986.0,0,0
1987,10624,1,23,PALMAVE,67596.0,0,0,1986.0,2,1
1987,10625,4,18,NW19ST,67596.0,0,0,1977.0,1,1
1987,10626,2,7,SR29A,67596.0,0,0,1986.0,1,0
1987,10627,2,6,SR 60,67596.0,0,0,1969.0,2,0
1987,10628,1,12,SR70,67596.0,0,0,1965.0,1,0
1987,10629,2,17,SR 5,67596.0,0,0,1973.0,1,0
1987,10630,2,18,SR 823,67596.0,0,0,1976.0,1,1
1987,10631,1,22,SR 25,67596.0,0,0,1985.0,1,0
1987,10631,1,22,SR 25,67596.0,0,0,1985.0,2,0
1987,10632,2,18,BENEVA RD,67596.0,0,0,1987.0,1,0
1987,10632,2,18,BENEVA RD,67596.0,0,0,1984.0,0,0
1987,10633,8,18,SR 45 US41,67596.0,0,0,1980.0,0,0
1987,10633,8,18,SR 45 US41,67596.0,0,0,1984.0,1,0
1987,10634,3,6,SR400 I4,67596.0,0,1,1985.0,1,1
1987,10634,3,6,SR400 I4,67596.0,0,1,1980.0,0,0
1987,10635,5,22,LOCUST RD,67596.0,0,0,1981.0,1,0
1987,10636,3,5,SR 9,67596.0,0,0,1977.0,1,0
1987,10637,5,19,SR 212,67596.0,0,0,1986.0,1,1
1987,10638,3,19,SR 30,67596.0,0,0,1987.0,1,0
1987,10639,3,15,CR 431,67596.0,0,0,1986.0,0,0
1987,10639,3,15,CR 431,67596.0,0,0,1974.0,1,0
1987,10640,5,18,SR 710,67596.0,0,0,1984.0,1,0
1987,10640,5,18,SR 710,67596.0,0,0,1984.0,0,0
1987,10641,4,15,WADSWORTHR,67596.0,0,0,1978.0,1,1
1987,10642,2,14,NW 86 ST,67596.0,0,0,1977.0,1,1
1987,10642,2,14,NW 86 ST,67596.0,0,0,1983.0,0,0
1987,10643,3,20,SR A1A,67596.0,0,0,1973.0,1,1
1987,10644,1,23,SR 46,67596.0,0,0,1975.0,1,0
1987,10644,1,23,SR 46,67596.0,0,0,1976.0,0,0
1987,10645,1,18,SR80,67596.0,0,0,1986.0,1,1
1987,10645,1,18,SR80,67596.0,0,0,1986.0,0,0
1987,10646,4,19,SR296,67596.0,0,0,1982.0,1,1
1987,10647,2,18,STAUGUSTIN,67596.0,0,0,1985.0,1,1
1987,10648,5,21,SR5,67596.0,0,0,1980.0,0,0
1987,10648,5,21,SR5,67596.0,0,0,1987.0,1,0
1987,10649,2,18,SR200,67596.0,0,0,1986.0,1,1
1987,10650,2,24,SR5,67596.0,0,0,1977.0,1,1
1987,10651,2,19,SR 90,67596.0,0,0,1978.0,1,1
1987,10652,1,19,SR55,67596.0,0,0,1986.0,1,1
1987,10653,3,1,SR985,67596.0,0,0,1979.0,1,0
1987,10654,1,19,23OO NW15S,67596.0,0,0,1979.0,1,0
1987,10655,2,20,10THAVENO,67596.0,0,0,1981.0,1,1
1987,10655,2,20,10THAVENO,67596.0,0,0,1977.0,0,0
1987,10656,5,18,SR688,67596.0,0,0,1987.0,1,0
1987,10657,1,18,OLDBICYCLE,67596.0,0,0,1986.0,1,0
1987,10658,4,21,NW 7 AVE,67596.0,0,0,1985.0,1,0
1987,10659,3,15,SR8,67596.0,0,0,1986.0,1,0
1987,10660,3,20,SR858,67596.0,0,0,1978.0,0,0
1987,10660,3,20,SR858,67596.0,0,0,1980.0,1,1
1987,10661,1,17,CR314A,67596.0,0,0,1983.0,1,1
1987,10662,2,17,INDANTTAMR,67596.0,0,0,1972.0,1,1
1987,10663,1,4,15TH ST,67596.0,0,0,1983.0,0,0
1987,10663,1,4,15TH ST,67596.0,0,0,1987.0,1,0
1987,10664,5,17,HAMMONDVIL,67596.0,0,0,1982.0,1,0
1987,10665,3,7,FTCAROLRD,67596.0,0,0,1977.0,1,1
1987,10666,3,11,SR43,67596.0,0,0,1987.0,1,0
1987,10666,3,11,SR43,67596.0,0,0,1983.0,0,0
1987,10667,3,14,53RDAVEW,67596.0,0,0,1979.0,1,0
1987,10668,2,8,SW 167 AVE,67596.0,0,0,1983.0,1,0
1987,10668,2,8,SW 167 AVE,67596.0,0,0,1984.0,0,0
1987,10669,4,18,SR 9,67596.0,0,0,1974.0,1,0
1987,10669,4,18,SR 9,67596.0,0,0,1987.0,1,0
1987,10670,3,13,SE 64,67596.0,0,0,1981.0,0,0
1987,10671,3,14,17ST,67596.0,0,0,1984.0,0,0
1987,10672,2,18,DIXIEHWY,67596.0,0,0,1976.0,0,0
1987,10673,2,8,SR7,67596.0,0,0,1971.0,1,1
1987,10673,2,8,SR7,67596.0,0,0,1977.0,0,0
1987,10674,3,19,VSTSE,67596.0,0,0,1981.0,1,1
1987,10675,2,14,71STSR934,67596.0,0,0,1984.0,1,1
1987,10676,3,9,SR842,67596.0,0,0,1985.0,1,0
1987,10677,4,20,SR72,67596.0,0,0,1982.0,1,1
1987,10677,4,20,SR72,67596.0,0,0,1982.0,1,0
1987,10678,2,4,SR 8 I10,67596.0,0,0,1979.0,0,1
1987,10678,2,4,SR 8 I10,67596.0,0,0,1981.0,1,0
1987,10679,2,10,PLYMOUTHST,67596.0,0,0,1962.0,1,0
1987,10680,4,18,SR 25,67596.0,0,0,1984.0,1,1
1987,10681,5,18,SR 600,67596.0,0,0,1987.0,1,1
1987,10682,3,20,SR 115,67596.0,0,0,1982.0,1,0
1987,10683,3,14,SW 127 AVE,67596.0,0,0,1979.0,1,1
1987,10684,1,20,SR 9,67596.0,0,0,1971.0,1,1
1987,10685,2,17,NDALEMABHY,67596.0,0,0,1982.0,1,1
1987,10685,2,17,NDALEMABHY,67596.0,0,0,1976.0,0,0
1987,10686,3,7,SR 25,67596.0,0,0,1984.0,1,0
1987,10686,3,7,SR 25,67596.0,0,0,1971.0,0,0
1987,10687,6,14,SR 95,67596.0,0,0,1987.0,1,0
1987,10687,6,14,SR 95,67596.0,0,0,1976.0,0,0
1987,10688,3,22,WSHELLPOIN,67596.0,0,0,1980.0,1,1
1987,10689,3,18,ENGLISH RD,67596.0,0,0,1978.0,1,1
1987,10690,4,19,SR 84,67596.0,0,0,1979.0,1,0
1987,10691,2,6,SR 838,67596.0,0,0,1981.0,1,1
1987,10692,1,11,SW157THST,67596.0,0,0,1969.0,1,0
1987,10693,2,16,SR 45,67596.0,0,0,1980.0,1,1
1987,10694,2,6,SR 9 I95,67596.0,1,0,1977.0,0,0
1987,10695,6,17,CR 95A,67596.0,0,0,1987.0,0,0
1987,10695,6,17,CR 95A,67596.0,0,0,1981.0,2,0
1987,10696,3,15,CR 714,67596.0,0,0,1987.0,1,0
1987,10696,3,15,CR 714,67596.0,0,0,1977.0,0,0
1987,10697,2,18,SR 25US441,67596.0,0,0,1972.0,1,1
1987,10698,2,12,SR 20,67596.0,0,0,1983.0,1,0
1987,10699,2,20,NW 160 ST,67596.0,0,0,1974.0,1,0
1987,10700,2,21,NORHTLAKEB,67596.0,0,0,1987.0,1,0
1987,10700,2,21,NORHTLAKEB,67596.0,0,0,1981.0,0,0
1987,10701,1,22,CR672,67596.0,0,0,1985.0,1,0
1987,10702,3,14,SW197AVE,67596.0,0,0,1987.0,1,0
1987,10702,3,14,SW197AVE,67596.0,0,0,1974.0,1,0
1987,10703,4,14,SR44,67596.0,0,0,1986.0,0,0
1987,10703,4,14,SR44,67596.0,0,0,1984.0,1,0
1987,10703,4,14,SR44,67596.0,0,0,1974.0,0,0
1987,10704,2,19,SR90,67596.0,0,0,1974.0,0,0
1987,10704,2,19,SR90,67596.0,0,0,1974.0,0,0
1987,10704,2,19,SR90,67596.0,0,0,1986.0,1,0
1987,10705,2,18,SR817,67596.0,0,0,1986.0,0,0
1987,10705,2,18,SR817,67596.0,0,0,1985.0,0,0
1987,10706,2,8,CAROLYNLN,67596.0,0,0,1978.0,1,0
1987,10707,3,17,C466A,67596.0,0,0,1971.0,3,1
1987,10708,6,12,SR91,67596.0,0,0,1986.0,1,0
1987,10708,6,12,SR91,67596.0,0,0,1982.0,0,0
1987,10709,5,19,SR 82,67596.0,0,0,1980.0,1,1
1987,10709,5,19,SR 82,67596.0,0,0,1982.0,0,0
1987,10710,6,18,SR 10,67596.0,0,0,1977.0,0,0
1987,10711,2,16,ENAADONBLV,67596.0,0,0,1977.0,1,1
1987,10712,8,2,SR 93 I95,67596.0,0,0,1986.0,1,1
1987,10712,8,2,SR 93 I95,67596.0,0,0,1987.0,0,0
1987,10713,2,18,SR 600,67596.0,0,0,1979.0,1,0
1987,10714,2,3,SR 94,67596.0,0,0,1978.0,1,0
1987,10715,1,16,SR 71,67596.0,0,0,1986.0,1,0
1987,10715,1,16,SR 71,67596.0,0,0,1984.0,0,0
1987,10716,7,14,SR 867,67596.0,0,0,1973.0,2,1
1987,10717,3,19,NANDREWAVE,67596.0,0,0,1977.0,0,0
1987,10717,3,19,NANDREWAVE,67596.0,0,0,1974.0,1,0
1987,10718,3,7,SR809,67596.0,0,0,1979.0,0,0
1987,10719,4,19,SRA1A,67596.0,0,0,1986.0,1,0
1987,10720,5,24,SR10,67596.0,0,0,1981.0,1,0
1987,10720,5,24,SR10,67596.0,0,0,1986.0,0,0
1987,10721,7,18,SR5,67596.0,0,0,1986.0,1,0
1987,10721,7,18,SR5,67596.0,0,0,1985.0,0,0
1987,10722,2,18,SR 5,67596.0,0,0,1985.0,1,1
1987,10723,7,19,ROYAL PALB,67596.0,0,0,1979.0,0,0
1987,10723,7,19,ROYAL PALB,67596.0,0,0,1974.0,2,1
1987,10724,2,12,SR 39,67596.0,0,0,1984.0,1,0
1987,10724,2,12,SR 39,67596.0,0,0,1985.0,0,0
1987,10725,2,8,SR 574,67596.0,0,0,1974.0,1,0
1987,10726,1,11,SR882,67596.0,0,0,1986.0,0,0
1987,10726,1,11,SR882,67596.0,0,0,1985.0,1,0
1987,10727,1,2,DOUGLASRD,67596.0,0,0,1986.0,1,0
1987,10728,3,15,MCDUFFAVE,67596.0,0,0,1975.0,1,1
1987,10729,1,15,C18,67596.0,0,0,1976.0,1,0
1987,10730,2,9,COLUMBIAST,67596.0,0,0,1985.0,2,0
1987,10731,3,17,APOLLO BV,67596.0,0,0,1973.0,2,1
1987,10732,1,9,N BANITAAV,67596.0,0,0,1965.0,1,1
1987,10733,2,17,CLEAVELAND,67596.0,0,0,1975.0,1,0
1987,10734,3,17,SR 10 A,67596.0,0,0,1978.0,0,1
1987,10734,3,17,SR 10 A,67596.0,0,0,1985.0,2,0
1987,10734,3,17,SR 10 A,67596.0,0,0,1985.0,0,0
1987,10734,3,17,SR 10 A,67596.0,0,0,1981.0,0,0
1987,10735,2,6,CR 42,67596.0,0,0,1972.0,2,0
1987,10735,2,6,CR 42,67596.0,0,0,1969.0,0,0
1987,10736,2,17,SR 80,67596.0,0,0,1976.0,2,0
1987,10736,2,17,SR 80,67596.0,0,0,1988.0,1,0
1987,10737,2,18,US 27 SR25,67596.0,0,0,1969.0,1,0
1987,10737,2,18,US 27 SR25,67596.0,0,0,1987.0,0,0
1987,10738,2,18,SR 331,67596.0,0,0,1981.0,1,0
1987,10739,2,15,SR25,67596.0,0,0,1986.0,0,0
1987,10739,2,15,SR25,67596.0,0,0,1972.0,1,0
1987,10740,2,17,SR 7,67596.0,0,0,1985.0,1,0
1987,10740,2,17,SR 7,67596.0,0,0,1983.0,0,1
1987,10741,1,18,CR951,67596.0,0,0,1978.0,1,1
1987,10742,3,17,CR35A,67596.0,0,0,1985.0,1,0
1987,10743,1,19,SR867,67596.0,0,0,1985.0,1,0
1987,10744,1,23,HOWARDST,67596.0,0,0,1986.0,2,1
1987,10745,1,1,SR30,67596.0,0,0,1980.0,1,0
1987,10746,1,1,SR426,67596.0,0,0,1981.0,1,0
1987,10747,3,10,SR848,67596.0,0,0,1972.0,1,0
1987,10747,3,10,SR848,67596.0,0,0,1973.0,0,1
1987,10748,2,17,CR44W,67596.0,0,0,1966.0,1,1
1987,10748,2,17,CR44W,67596.0,0,0,1980.0,1,1
1987,10749,6,18,SR400 I4,67596.0,0,0,1971.0,2,1
1987,10750,2,17,SR 932,67596.0,0,0,1970.0,1,1
1987,10750,2,17,SR 932,67596.0,0,0,1987.0,0,0
1987,10750,2,17,SR 932,67596.0,0,0,1976.0,0,0
1987,10751,2,11,SR 895,67596.0,0,0,1986.0,1,0
1987,10751,2,11,SR 895,67596.0,0,0,1977.0,0,0
1987,10751,2,11,SR 895,67596.0,0,0,1966.0,0,0
1987,10752,2,19,NW 22 AVE,67596.0,0,0,1979.0,0,0
1987,10753,1,23,SR 826,67596.0,0,0,1982.0,0,0
1987,10754,2,14,NEWELLDRIV,67596.0,0,0,1987.0,1,0
1987,10754,2,14,NEWELLDRIV,67596.0,0,0,1979.0,0,0
1987,10755,2,24,SR 986,67596.0,0,0,1970.0,1,0
1987,10756,4,3,CR 337,67596.0,0,0,1985.0,1,0
1987,10756,4,3,CR 337,67596.0,0,0,1984.0,0,0
1987,10757,2,2,SR2969,67596.0,0,0,1974.0,1,1
1987,10758,3,1,SW 40THSTR,67596.0,0,0,1986.0,1,0
1987,10759,6,2,SR 45,67596.0,0,0,1979.0,1,0
1987,10760,3,17,SR 55,67596.0,0,0,1981.0,0,0
1987,10761,2,17,SR 944,67596.0,0,0,1971.0,1,0
1987,10761,2,17,SR 944,67596.0,0,0,1981.0,0,0
1987,10762,3,23,SR15,67596.0,0,0,1976.0,2,0
1987,10763,2,3,CR951,67596.0,0,0,1982.0,0,0
1987,10763,2,3,CR951,67596.0,0,0,1980.0,1,0
1987,10764,2,17,SR60,67596.0,0,0,1976.0,1,1
1987,10764,2,17,SR60,67596.0,0,0,1983.0,0,0
1987,10765,2,6,SW 8 ST,67596.0,0,0,1984.0,1,1
1987,10766,1,8,NW 32 ST,67596.0,0,0,1985.0,0,0
1987,10767,4,10,BROADWAY,67596.0,0,0,1974.0,1,0
1987,10768,4,15,SR 45,67596.0,0,2,1980.0,0,0
1987,10769,2,2,W FLASLER,67596.0,0,0,1974.0,1,1
1987,10770,2,18,NW 62ND ST,67596.0,0,0,1986.0,1,0
1987,10771,1,4,SR 810,67596.0,0,0,1987.0,3,1
1987,10772,2,23,SR 84,67596.0,0,0,1987.0,0,0
1987,10772,2,23,SR 84,67596.0,0,0,1986.0,1,0
1987,10773,6,19,FOX FIRECR,67596.0,0,0,1985.0,1,0
1987,10773,6,19,FOX FIRECR,67596.0,0,0,1973.0,0,1
1987,10774,4,17,PUNDY LANE,67596.0,0,0,1976.0,1,1
1987,10775,2,24,SR856,67596.0,0,0,1984.0,1,0
1987,10776,7,19,SR436,67596.0,0,0,1979.0,1,1
1987,10776,7,19,SR436,67596.0,0,0,1980.0,0,0
1987,10777,3,11,CR512,67596.0,0,0,1983.0,1,1
1987,10777,3,11,CR512,67596.0,0,0,1978.0,0,1
1987,10778,2,7,HIGHLNDST,67596.0,0,0,1985.0,0,0
1987,10778,2,7,HIGHLNDST,67596.0,0,0,1978.0,1,0
1987,10779,3,15,CENTRALAVE,67596.0,0,0,1980.0,1,1
1987,10779,3,15,CENTRALAVE,67596.0,0,0,1980.0,0,0
1987,10780,2,19,COPANSRD,67596.0,0,0,1977.0,1,0
1987,10781,3,21,SR228,67596.0,0,0,1974.0,1,1
1987,10782,2,3,CTYRD464,67596.0,0,0,1981.0,1,1
1987,10783,1,24,C480,67596.0,0,0,1982.0,1,0
1987,10784,2,18,SR25,67596.0,0,0,1967.0,1,0
1987,10785,2,8,SR55,67596.0,0,0,1979.0,0,0
1987,10785,2,8,SR55,67596.0,0,0,1982.0,1,0
1987,10786,7,21,SR500,67596.0,0,0,1984.0,1,0
1987,10787,3,18,SR134,67596.0,0,0,1979.0,1,1
1987,10787,3,18,SR134,67596.0,0,0,1986.0,0,0
1987,10788,3,24,S OCEAN DR,67596.0,0,0,1976.0,0,0
1987,10788,3,24,S OCEAN DR,67596.0,0,0,1971.0,1,0
1987,10789,1,13,SR 9 I95,67596.0,0,0,1978.0,1,1
1987,10790,8,16,SR 84,67596.0,0,0,1983.0,1,0
1987,10791,2,8,SW152 AVE,67596.0,0,0,1980.0,1,1
1987,10791,2,8,SW152 AVE,67596.0,0,0,1984.0,2,0
1987,10792,5,19,SR 515,67596.0,0,0,1968.0,1,0
1987,10793,5,12,EHILLSAVE,67596.0,0,0,1977.0,1,1
1987,10794,2,23,SR43,67596.0,0,0,1978.0,1,0
1987,10795,1,23,"SR9,I95",67596.0,0,0,1984.0,1,1
1987,10796,3,20,NW17AVE,67596.0,0,0,1976.0,1,1
1987,10797,2,19,SR 595,67596.0,0,0,1973.0,1,1
1987,10797,2,19,SR 595,67596.0,0,0,1984.0,0,0
1987,10798,6,19,SR 90,67596.0,0,0,1984.0,1,0
1987,10799,3,16,EST BLV NO,67596.0,0,0,1973.0,1,1
1987,10800,3,15,SR 10,67596.0,0,0,1968.0,2,1
1987,10801,2,17,SR 434,67596.0,0,0,1981.0,1,1
1987,10801,2,17,SR 434,67596.0,0,0,1980.0,0,0
1987,10802,2,7,CR54,67596.0,0,0,1979.0,2,1
1987,10803,4,1,SR80,67596.0,0,0,1982.0,1,0
1987,10803,4,1,SR80,67596.0,0,0,1986.0,0,0
1987,10804,3,23,CR1,67596.0,0,0,1978.0,2,1
1987,10805,4,5,NOASTRONBL,67596.0,0,0,1984.0,0,0
1987,10805,4,5,NOASTRONBL,67596.0,0,0,1987.0,0,0
1987,10805,4,5,NOASTRONBL,67596.0,0,0,1986.0,0,0
1987,10805,4,5,NOASTRONBL,67596.0,0,0,1971.0,0,0
1987,10805,4,5,NOASTRONBL,67596.0,0,0,1975.0,1,0
1987,10806,2,4,SR400,67596.0,0,0,1985.0,1,1
1987,10807,4,23,DIXIEHWY,67596.0,0,0,1986.0,1,1
1987,10807,4,23,DIXIEHWY,67596.0,0,0,1980.0,0,0
1987,10808,1,4,SR817,67596.0,0,0,1985.0,1,1
1987,10808,1,4,SR817,67596.0,0,0,1984.0,1,0
1987,10808,1,4,SR817,67596.0,0,0,1985.0,0,0
1987,10809,2,2,PALMETTRD,67596.0,0,2,1981.0,0,1
1987,10810,2,12,SMILITARYT,67596.0,0,0,1975.0,1,1
1987,10810,2,12,SMILITARYT,67596.0,0,0,1987.0,0,0
1987,10811,2,17,BERESFORAV,67596.0,0,0,1986.0,1,0
1987,10811,2,17,BERESFORAV,67596.0,0,0,1982.0,1,0
1987,10812,1,2,SR 30,67596.0,0,0,1987.0,1,0
1987,10813,2,16,SR 15,67596.0,0,0,1978.0,1,0
1987,10814,2,18,SR 9,67596.0,0,0,1974.0,1,0
1987,10815,4,3,SR 82,67596.0,0,0,1973.0,0,0
1987,10816,2,23,NW 36 ST,67596.0,0,0,1976.0,1,1
1987,10817,1,11,TROUTMANBV,67596.0,0,0,1985.0,1,1
1987,10818,3,16,W 32ND ST,67596.0,0,0,1977.0,1,1
1987,10819,3,23,SR400 I4,67596.0,0,0,1980.0,0,1
1987,10819,3,23,SR400 I4,67596.0,0,0,1980.0,1,0
1987,10820,2,2,SR 55,67596.0,0,0,1983.0,1,0
1987,10820,2,2,SR 55,67596.0,0,0,1986.0,0,0
1987,10821,5,16,SR 43,67596.0,0,0,1982.0,1,0
1987,10822,2,6,SR 19,67596.0,0,0,1972.0,1,1
1987,10823,6,12,GRIFFINRD,67596.0,0,0,1986.0,1,1
1987,10824,2,21,SW 10 ST,67596.0,0,0,1979.0,0,0
1987,10825,2,1,SR 520,67596.0,0,0,1986.0,1,0
1987,10826,4,10,SR 693,67596.0,0,0,1979.0,1,0
1987,10827,5,22,SR 60,67596.0,0,0,1976.0,1,1
1987,10828,3,9,SR 9 I95,67596.0,0,0,1972.0,1,0
1987,10829,3,18,C 613,67596.0,0,0,1980.0,1,1
1987,10830,3,20,SR7,67596.0,0,0,1986.0,1,0
1987,10830,3,20,SR7,67596.0,0,0,1969.0,0,0
1987,10831,4,15,NE163ST,67596.0,0,0,1976.0,0,0
1987,10831,4,15,NE163ST,67596.0,0,0,1985.0,1,0
1987,10832,4,17,SR845,67596.0,0,0,1974.0,1,1
1987,10832,4,17,SR845,67596.0,0,0,1985.0,0,0
1987,10833,2,4,SR882,67596.0,0,0,1979.0,1,0
1987,10833,2,4,SR882,67596.0,0,0,1977.0,0,0
1987,10833,2,4,SR882,67596.0,0,0,1978.0,0,0
1987,10834,1,13,SRA1A,67596.0,0,0,1979.0,0,0
1987,10834,1,13,SRA1A,67596.0,0,0,1973.0,1,1
1987,10835,6,23,SR5,67596.0,0,0,1979.0,1,1
1987,10836,1,2,NO BANANDR,67596.0,0,0,1978.0,1,0
1987,10837,6,20,KIMBERLYBV,67596.0,0,0,1977.0,1,1
1987,10838,1,12,CR 399,67596.0,0,2,1980.0,0,0
1987,10839,2,16,SR 5,67596.0,0,0,1974.0,0,1
1987,10839,2,16,SR 5,67596.0,0,0,1979.0,2,0
1987,10840,6,16,SR 5,67596.0,0,0,1987.0,1,0
1987,10841,1,2,SR 30,67596.0,0,0,1974.0,2,0
1987,10842,1,18,SBICAYNEDR,67596.0,0,0,1972.0,1,1
1987,10843,1,1,SR 298,67596.0,0,0,1965.0,1,0
1987,10844,2,2,SR 45,67596.0,0,0,1976.0,1,1
1987,10845,2,1,SR 976,67596.0,0,0,1977.0,0,0
1987,10846,2,3,CR 671,67596.0,0,0,1975.0,1,1
1987,10847,2,1,BRYABRD,67596.0,0,0,1978.0,1,1
1987,10848,2,5,NE 28 ST,67596.0,0,0,1984.0,1,0
1987,10848,2,5,NE 28 ST,67596.0,0,0,1980.0,0,0
1987,10849,2,2,MICHIGANAV,67596.0,0,0,1984.0,1,1
1987,10850,2,4,SR9 I95,67596.0,0,0,1978.0,1,0
1987,10850,2,4,SR9 I95,67596.0,0,0,1979.0,0,0
1987,10851,1,18,GARDEN RD,67596.0,0,0,1977.0,1,0
1987,10852,5,18,SR 5,67596.0,0,0,1976.0,0,0
1987,10852,5,18,SR 5,67596.0,0,0,1984.0,1,1
1987,10853,2,22,CR40,67596.0,0,0,1986.0,1,0
1987,10853,2,22,CR40,67596.0,0,0,1977.0,0,0
1987,10854,1,21,SR25,67596.0,0,0,1978.0,1,0
1987,10855,2,19,SR551,67596.0,0,0,1977.0,1,1
1987,10856,3,21,SR45,67596.0,0,0,1987.0,0,0
1987,10857,5,19,SR45,67596.0,0,0,1987.0,1,0
1987,10857,5,19,SR45,67596.0,0,0,1985.0,0,0
1987,10858,3,12,PRIVRDCYVL,67596.0,0,0,1984.0,2,0
1987,10858,3,12,PRIVRDCYVL,67596.0,0,0,1983.0,0,0
1987,10859,2,18,SR55,67596.0,0,0,1986.0,0,0
1987,10859,2,18,SR55,67596.0,0,0,1981.0,1,0
1987,10860,5,23,SR901,67596.0,0,0,1977.0,1,1
1987,10860,5,23,SR901,67596.0,0,0,1985.0,0,0
1987,10860,5,23,SR901,67596.0,0,0,1981.0,0,0
1987,10861,2,24,MICHIGANAV,67596.0,0,0,1985.0,1,0
1987,10861,2,24,MICHIGANAV,67596.0,0,0,1985.0,1,0
1987,10862,2,17,SR700,67596.0,0,0,1972.0,1,0
1987,10862,2,17,SR700,67596.0,0,0,1981.0,0,0
1987,10862,2,17,SR700,67596.0,0,0,1979.0,0,0
1987,10863,2,4,PALMAVE,67596.0,0,0,1973.0,1,0
1987,10863,2,4,PALMAVE,67596.0,0,0,1974.0,0,0
1987,10864,5,23,1755SELMAD,67596.0,0,0,1980.0,1,1
1987,10865,1,16,REAMSRD,67596.0,0,0,1985.0,1,1
1987,10866,3,13,SR97,67596.0,0,2,1973.0,0,1
1987,10867,4,18,SR60,67596.0,0,0,1977.0,0,0
1987,10867,4,18,SR60,67596.0,0,0,1979.0,2,0
1987,10868,2,18,SR29,67596.0,0,0,1979.0,1,1
1987,10868,2,18,SR29,67596.0,0,0,1979.0,0,0
1987,10869,1,2,I4WB,67596.0,0,0,1978.0,0,0
1987,10870,3,20,SR93I275,67596.0,0,2,1976.0,0,0
1987,10871,3,24,SR700,67596.0,0,0,1982.0,1,1
1987,10872,6,14,SR842,67596.0,0,0,1973.0,1,0
1987,10872,6,14,SR842,67596.0,0,0,1978.0,0,0
1987,10873,3,22,SR41,67596.0,0,0,1986.0,1,0
1987,10873,3,22,SR41,67596.0,0,0,1978.0,0,0
1987,10874,3,9,RICHMONDAV,67596.0,0,0,1979.0,1,1
1987,10875,8,4,SR91,67596.0,0,0,1977.0,0,0
1987,10876,1,18,SR93I95,67596.0,0,0,1977.0,1,0
1987,10876,1,18,SR93I95,67596.0,0,0,1979.0,0,0
1987,10877,4,9,SR5,67596.0,0,0,1979.0,0,0
1987,10878,4,20,SR45,67596.0,0,0,1972.0,0,0
1987,10878,4,20,SR45,67596.0,0,0,1986.0,1,0
1987,10879,2,18,SR5,67596.0,0,0,1986.0,1,0
1987,10879,2,18,SR5,67596.0,0,0,1978.0,0,0
1987,10880,1,24,SR50,67596.0,0,0,1978.0,1,0
1987,10880,1,24,SR50,67596.0,0,0,1986.0,0,0
1987,10881,5,2,SR93,67596.0,0,0,1987.0,1,0
1987,10882,6,5,SR93,67596.0,0,0,1982.0,1,0
1987,10882,6,5,SR93,67596.0,0,0,1974.0,0,0
1987,10883,2,24,CRUMPRD,67596.0,0,0,1977.0,1,1
1987,10884,2,21,C 59,67596.0,0,0,1987.0,1,1
1987,10884,2,21,C 59,67596.0,0,0,1978.0,0,0
1987,10885,2,18,SR 15,67596.0,0,0,1979.0,1,1
1987,10885,2,18,SR 15,67596.0,0,0,1982.0,0,0
1987,10886,1,15,SR 55,67596.0,0,0,1974.0,1,1
1987,10887,7,5,SR 80,67596.0,0,0,1967.0,0,0
1987,10887,7,5,SR 80,67596.0,0,0,1974.0,1,0
1987,10888,4,22,UNDEFINEDR,67596.0,0,0,1972.0,1,1
1987,10889,2,3,SR 25,67596.0,0,0,1968.0,0,0
1987,10889,2,3,SR 25,67596.0,0,0,1986.0,1,0
1987,10890,2,5,SR 20,67596.0,0,0,1981.0,1,0
1987,10890,2,5,SR 20,67596.0,0,0,1985.0,0,0
1987,10891,2,2,ST JOHNBLV,67596.0,0,0,1987.0,1,1
1987,10891,2,2,ST JOHNBLV,67596.0,0,0,1984.0,0,0
1987,10892,1,16,BRAMANAVE,67596.0,0,0,1982.0,1,0
1987,10893,4,23,SR 700,67596.0,0,0,1977.0,1,0
1987,10894,3,15,SR 25 US27,67596.0,0,0,1969.0,1,1
1987,10895,4,2,SR8,67596.0,0,0,1982.0,0,1
1987,10895,4,2,SR8,67596.0,0,0,1979.0,1,0
1987,10896,2,15,SR105,67596.0,0,0,1978.0,1,0
1987,10897,2,23,SR842,67596.0,0,0,1977.0,1,1
1987,10898,2,17,SR80,67596.0,0,0,1978.0,0,0
1987,10898,2,17,SR80,67596.0,0,0,1984.0,1,0
1987,10899,3,24,SR45,67596.0,0,1,1981.0,0,1
1987,10899,3,24,SR45,67596.0,0,1,1983.0,1,0
1987,10900,2,22,SR35,67596.0,0,0,1987.0,1,0
1987,10901,2,9,SR500,67596.0,0,0,1980.0,1,1
1987,10902,2,23,SR10,67596.0,0,0,1984.0,0,0
